N_A,N_B,r_Z_A,r_Z_B,C_SS1,r_A_SS1,r_B_SS1,p_SS1toACL_A,p_SS1toRef_A,p_SS1toACL_B,p_SS1toRef_B,r_A_ACL,r_B_ACL,r_A_SS2,r_B_SS2,R0,R0_low,R0_up,R0_A,R0_A_low,R0_A_up,R0_B,R0_B_low,R0_B_up,X0,X0_low,X0_up,X0_A,X0_A_low,X0_A_up,X0_B,X0_B_low,X0_B_up,Uss1,Uss1_low,Uss1_up,Uacl,Uacl_low,Uacl_up,Uss2,Uss2_low,Uss2_up,sim_time_sec
14,11,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.2,0.8,0.8,0.19999999999999996,0.05,0.2,0.03125,0.23529411764705882,291.7766606406463,285.13723836534473,298.41608291594787,244.5436357716145,237.5435864393885,251.54368510384052,385.17933697607776,376.9109271236563,393.44774682849925,0.08634301570784077,0.08420184676680773,0.08859592158684496,0.05778870094868826,0.056225643588981834,0.05944114845541352,0.028697119544754898,0.028075537901349843,0.029346847495073828,0.9768712471920619,0.9512624912340696,1.002480003150054,0.8718868885989005,0.8501286908693697,0.8936450863284313,0.9575598679316946,0.9364035997746332,0.978716136088756,10.826473951339722
15,10,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.2,0.8,0.8,0.19999999999999996,0.05,0.2,0.03125,0.23529411764705882,288.5551311383166,280.78069952734194,296.32956274929126,251.72278361428857,245.24620753180895,258.19935969676817,366.91578184638007,357.9212655567392,375.91029813602097,0.08701722279647806,0.08481528881290247,0.08933653521791134,0.059392986528764014,0.0582679548406784,0.060562317536148255,0.027196359699808027,0.02641756749354825,0.02802246440783397,0.9936993251034683,0.9798160605803894,1.0075825896265471,0.8469153302517057,0.8266215778616361,0.8672090826417753,0.9632770349689985,0.9397743573133751,0.9867797126246219,9.348948001861572
17,8,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.2,0.8,0.8,0.19999999999999996,0.05,0.2,0.03125,0.23529411764705882,290.4786933062596,285.587773726036,295.36961288648314,277.25506608708866,271.9372680978468,282.5728640763305,320.79727952418943,313.192623281569,328.40193576680986,0.08588489059837597,0.08447526393587783,0.08734236008476254,0.061303726978328706,0.06004386966558392,0.06261758674463007,0.024939615670941263,0.024354642130878953,0.025553381706890983,0.9961006831248098,0.9827893207688289,1.0094120454807909,0.804050841201605,0.7834215958500448,0.8246800865531652,0.9120466242401648,0.8881480054678985,0.9359452430124311,8.718221187591553
16,9,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.2,0.8,0.8,0.19999999999999996,0.05,0.2,0.03125,0.23529411764705882,284.69597157558195,278.9432866528261,290.4486564983378,263.7204280554937,259.36161520558665,268.07924090540075,339.4596375926319,333.01130371965485,345.90797146560897,0.08812010908021675,0.08648430439323969,0.08981898752767747,0.060822538323767925,0.059768577944837455,0.06191433706481013,0.026484047118190423,0.025862530243313597,0.027136171577645425,0.9975349667721847,0.9849582840499562,1.0101116494944131,0.8351457277023451,0.820080793155888,0.8502106622488022,0.9231039269793948,0.9067689675966134,0.9394388863621762,11.117813110351562
18,7,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.2,0.8,0.8,0.19999999999999996,0.05,0.2,0.03125,0.23529411764705882,292.48966036146203,287.59100947346525,297.3883112494588,290.69909049386405,286.0902931613403,295.3078878263878,300.26807905676014,292.3773222121266,308.1588359013937,0.08547963376289942,0.08403619771070182,0.08697352236311566,0.06156783710664911,0.05991419843134189,0.06331534789303535,0.02331610790834669,0.02286172929694248,0.023788914394192555,0.9999971477017702,0.9874833351144581,1.0125109602890823,0.7751530702717994,0.7547193547978142,0.7955867857457846,0.8830697813979392,0.8624222982173188,0.9037172645785597,11.107553005218506
20,5,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.2,0.8,0.8,0.19999999999999996,0.05,0.2,0.03125,0.23529411764705882,307.1031267968041,300.7108767496894,313.49537684391873,319.05700728864684,314.1016034344172,324.0124111428765,269.3067834541132,261.66968320292006,276.94388370530635,0.08120250865397369,0.07956671800141488,0.08290697065820321,0.06275805589494218,0.06148420692726298,0.06408580559490226,0.0185134610228827,0.01810271616356911,0.018943277961452037,1.0,0.9713515668682959,1.028648433131704,0.6883392128968281,0.6692261534517483,0.7074522723419079,0.8248653053667598,0.8013326623895931,0.8483979483439266,8.058880805969238
19,6,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.2,0.8,0.8,0.19999999999999996,0.05,0.2,0.03125,0.23529411764705882,297.10804657084174,289.29777434108576,304.9183188005977,303.46819029249593,298.5949947131127,308.34138587187914,286.47126207837516,279.2012275214286,293.7412966353217,0.08387286132450933,0.08258861963724044,0.0851976734399127,0.06288028540790756,0.061826491041668256,0.0639706252173168,0.020944634105290693,0.020421581788241053,0.021495184306218346,1.0,0.9713515668682959,1.028648433131704,0.7470151236079093,0.7311333376079048,0.7628969096079139,0.857749631368655,0.8429704252517117,0.8725288374855983,8.396208047866821
22,3,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.2,0.8,0.8,0.19999999999999996,0.05,0.2,0.03125,0.23529411764705882,327.9377027057247,322.7870806545942,333.0883247568552,341.515353370301,333.6898787660888,349.3408279745132,247.95532250074768,241.1870451517348,254.72359984976057,0.07629248228718295,0.07480361741838953,0.0778418184395977,0.06450537935971344,0.06296499311734073,0.06612302420890218,0.012097855085377269,0.011779808221469052,0.012433552606018992,1.0,0.9874855732602297,1.0125144267397703,0.5584113561716068,0.5438114414089431,0.5730112709342704,0.7134301813197096,0.6928238664675254,0.7340364961718938,8.397907018661499
21,4,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.2,0.8,0.8,0.19999999999999996,0.05,0.2,0.03125,0.23529411764705882,315.7691801942324,310.06390236547094,321.4744580229938,329.0761380044314,323.5926010128801,334.55967499598273,254.66476232596625,249.88551963718464,259.44400501474786,0.07900146548117257,0.07680001728424035,0.08133284577259588,0.06398602903647618,0.06284670684573346,0.06516742253072905,0.015671950726432817,0.015421704309419415,0.01593045254904694,1.0,0.9874855732602297,1.0125144267397703,0.6287866412652805,0.6138984607798011,0.6436748217507599,0.7792637985384785,0.7610568124029876,0.7974707846739694,10.432972192764282
2,23,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.2,0.8,0.8,0.19999999999999996,0.05,0.2,0.03125,0.23529411764705882,426.9856044323711,417.36815878403274,436.6030500807094,160.7109736942917,157.36819092352164,164.05375646506178,494.96621938591824,485.21496074109973,504.71747803073674,0.05915687484038645,0.057740493380897734,0.060644491739559776,0.012508716830572697,0.012213450793185442,0.01281861295376928,0.046521132234256475,0.04569943102519389,0.04737292377452527,0.32566706887068214,0.31750844339144196,0.3338256943499223,0.989213310892555,0.9741077021355621,1.0043189196495481,0.8865444816367938,0.8662680147500239,0.9068209485235637,35.37907409667969
25,0,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.2,0.8,0.8,0.19999999999999996,0.05,0.2,0.03125,0.23529411764705882,377.97845927777354,371.26363260967923,384.69328594586784,377.97845927777354,371.26363260967923,384.69328594586784,0.0,0.0,0.0,0.06614458536089955,0.0648609643683371,0.06748003874421821,0.06614458536089955,0.0648609643683371,0.06748003874421821,0.0,0.0,0.0,1.0,0.9713515668682959,1.028648433131704,0.3366004922267718,0.32797872955792834,0.34522225489561525,0.5413341811858298,0.5282822785057253,0.5543860838659342,4.087893009185791
24,1,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.2,0.8,0.8,0.19999999999999996,0.05,0.2,0.03125,0.23529411764705882,356.2613700133463,349.6349675210997,362.8877725055929,364.4908749257752,357.6892500384462,371.2924998131042,234.3400333315928,227.4126408891892,241.2674257739964,0.0702815290156024,0.06886200639079615,0.0717608075796866,0.06598178289646382,0.0646449013807605,0.06737512652204956,0.004267303310420687,0.004144778337945773,0.004397292938906011,1.0,0.9874855732602297,1.0125144267397703,0.4085494644945307,0.39676558373880416,0.4203333452502573,0.6085416808189771,0.590347870165485,0.6267354914724692,6.738754987716675
23,2,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.2,0.8,0.8,0.19999999999999996,0.05,0.2,0.03125,0.23529411764705882,343.46264670254993,336.77593938979106,350.1493540153088,356.1917418495244,350.2689315444382,362.11455215461064,238.9262383737266,235.1065995734872,242.745877173966,0.07305394630621433,0.07179328866565558,0.07435966841306622,0.06516326582148525,0.06328799568447034,0.06715306069438938,0.00835397894849878,0.008242436768480932,0.00846858147022633,1.0,0.9874855732602297,1.0125144267397703,0.49557374898213774,0.4810971390229528,0.5100503589413227,0.6636594481988503,0.64885341494825,0.6784654814494505,9.17871618270874
3,22,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.2,0.8,0.8,0.19999999999999996,0.05,0.2,0.03125,0.23529411764705882,396.38007226660835,386.3514194155968,406.4087251176199,165.22505167183897,160.61499491557652,169.83510842810142,491.8167773218453,481.67602145909063,501.9575331845999,0.06340696051590078,0.061910099099400796,0.06497799753318438,0.01826948074125481,0.017981898710482624,0.018566410793306374,0.04472878915635441,0.043915468090283606,0.045572804338713344,0.4099997407433994,0.3996824216218074,0.4203170598649914,0.9788002513237632,0.9612354219718672,0.9963650806756593,0.8985153919947128,0.8757892854118915,0.921241498577534,38.89006996154785
1,24,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.2,0.8,0.8,0.19999999999999996,0.05,0.2,0.03125,0.23529411764705882,462.2226718415413,451.81117207480867,472.6341716082739,158.1431820406264,154.7811635099208,161.50520057133204,500.6749336920349,489.4329934044718,511.91687397959805,0.053940308955495085,0.052415242926876146,0.05555678069474056,0.006323383576176579,0.006191751079608918,0.006460734480367854,0.047942383905478766,0.04687000952727879,0.049064978641270414,0.2354564585939909,0.2294264301462037,0.24148648704177808,0.9951709295205176,0.9824937375442558,1.0078481214967792,0.8713352401729485,0.8499254829595434,0.8927449973863536,45.9333598613739
