N_A,N_B,r_Z_A,r_Z_B,C_SS1,r_A_SS1,r_B_SS1,p_SS1toACL_A,p_SS1toRef_A,p_SS1toACL_B,p_SS1toRef_B,r_A_ACL,r_B_ACL,r_A_SS2,r_B_SS2,R0,R0_low,R0_up,R0_A,R0_A_low,R0_A_up,R0_B,R0_B_low,R0_B_up,X0,X0_low,X0_up,X0_A,X0_A_low,X0_A_up,X0_B,X0_B_low,X0_B_up,Uss1,Uss1_low,Uss1_up,Uacl,Uacl_low,Uacl_up,Uss2,Uss2_low,Uss2_up,sim_time_sec
13,12,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.4,0.6,0.6,0.4,0.05,0.2,0.03125,0.23529411764705882,297.4056630520988,289.67831612828985,305.1330099759078,422.2048030115964,413.2379797284565,431.17162629473637,226.7605113837988,223.2429605564272,230.27806221117038,0.08405775044618886,0.08257254687195464,0.08559736028328015,0.030805104545074395,0.03008129794567681,0.03156460193202273,0.05359715898530268,0.05212116039461419,0.05515919034840678,0.6939703303075122,0.6782654578829579,0.7096752027320665,0.8042691180429241,0.7897666661946046,0.8187715698912437,0.9960883758726092,0.9815900376980572,1.0105867140471612,19.508935928344727
15,10,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.4,0.6,0.6,0.4,0.05,0.2,0.03125,0.23529411764705882,326.52303665939473,318.2687533574057,334.77731996138374,450.08609021326015,440.3646943404321,459.8074860860882,228.60974737384643,223.77697598166372,233.44251876602914,0.07651596911099273,0.07483610032917487,0.07827298673070006,0.03307481711336667,0.032144826030361943,0.034060223092264766,0.043523026628208804,0.042745547962984756,0.04432931162572276,0.7219857415067059,0.7046761371552172,0.7392953458581947,0.7692233204850145,0.7504376592015932,0.7880089817684358,0.9975132785559753,0.9848917060332846,1.0101348510786659,18.61319899559021
17,8,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.4,0.6,0.6,0.4,0.05,0.2,0.03125,0.23529411764705882,349.5007642042064,339.33206143013547,359.66946697827734,466.5544501710667,457.1713865136115,475.93751382852196,229.59612906813163,224.11386198075158,235.07839615551168,0.07101133730625679,0.06960114736963546,0.07247985273740727,0.0365573107838823,0.03576299682078076,0.03738771044540983,0.034732171930221725,0.034095780558240224,0.03539277139375434,0.7868989428763886,0.7683932902736474,0.8054045954791298,0.7532112453590447,0.733699365917788,0.7727231248003015,0.9973765725663164,0.9845614421236578,1.0101917030089749,11.475032091140747
2,23,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.4,0.6,0.6,0.4,0.05,0.2,0.03125,0.23529411764705882,205.95674924007486,200.82927948522646,211.08421899492325,269.9792197282822,263.0911972759376,276.8672421806268,201.591110089517,196.79935621885548,206.38286396017853,0.12129932337423342,0.11875058664380327,0.1239598665677429,0.007411390213730606,0.007239641120267369,0.007591486279952786,0.11411637731433168,0.11120192849033353,0.11718770506789541,0.317489625605492,0.30862436914503694,0.32635488206594704,0.964580896721345,0.9474222082488162,0.9817395851938737,0.878532696126337,0.854048699113499,0.903016693139175,47.517945766448975
12,13,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.4,0.6,0.6,0.4,0.05,0.2,0.03125,0.23529411764705882,287.11339353145064,278.7870093954744,295.4397776674269,412.2732940617002,402.54198791302554,422.00460021037486,224.98638364064612,221.27802202564936,228.69474525564289,0.0861424582926485,0.08384154065801015,0.08857323075951866,0.029039955016742783,0.02839112668535819,0.029719132542576656,0.05772203301798998,0.05673725062745301,0.05874160476897609,0.659735513708442,0.6439192770126763,0.6755517504042077,0.8335991105999174,0.8124319258227638,0.854766295377071,0.9938786163523863,0.9788155064521551,1.0089417262526175,25.7176730632782
16,9,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.4,0.6,0.6,0.4,0.05,0.2,0.03125,0.23529411764705882,331.50658781102993,322.24834970761987,340.76482591444,457.40201240210973,448.1095471081336,466.69447769608587,224.4145833301004,219.10905385779665,229.72011280240417,0.07485728510170142,0.0729311181526319,0.07688795516084423,0.03536895499761335,0.03440879720422332,0.0363842362880691,0.0399586599436618,0.038821902756622846,0.04116399677303749,0.7614051229796985,0.74321109459854,0.7795991513608571,0.7770503854317606,0.759933658713408,0.7941671121501133,0.995253287318358,0.9815112503208552,1.008995324315861,23.01505994796753
21,4,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.4,0.6,0.6,0.4,0.05,0.2,0.03125,0.23529411764705882,422.81091773713473,413.7456995348046,431.87613593946486,503.3769874023071,491.87804415012334,514.8759306544908,228.52110325238382,221.676153313777,235.36605319099064,0.058960501243213614,0.05735089821114831,0.06066306307404777,0.04164832078668138,0.040529069315266196,0.042831146459897176,0.017389061179108434,0.017052454001532998,0.017739224881003404,0.8469798618501713,0.8259016117362006,0.868058111964142,0.6696219653267048,0.6506632799223955,0.6885806507310142,0.9952257773955306,0.9816734187104076,1.0087781360806536,10.24070405960083
19,6,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.4,0.6,0.6,0.4,0.05,0.2,0.03125,0.23529411764705882,387.6444229909098,376.95743265261086,398.3314133292087,488.45021659133096,476.6406095364847,500.2598236461772,230.19498344492092,227.17002383897702,233.21994305086483,0.06475936356074713,0.0629700984080993,0.06665328468540868,0.03878237602389497,0.037980690144671245,0.03961863519315939,0.026073468821792102,0.025649797892923765,0.026511370794230778,0.8067011932587171,0.787367621584681,0.8260347649327533,0.7129816394103654,0.6984127326066466,0.7275505462140842,0.9932685829695788,0.9782735261030681,1.0082636398360896,14.411709785461426
18,7,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.4,0.6,0.6,0.4,0.05,0.2,0.03125,0.23529411764705882,368.6555836696651,358.18983073917957,379.1213366001506,473.1030385816125,459.0123027695419,487.1937743936831,231.29354745581566,225.9308809256516,236.65621398597972,0.0691923051321993,0.0672170436678905,0.07128717270537278,0.03779984909399352,0.037153281415899804,0.0384693193957174,0.03061926891496321,0.030012749499542773,0.03125080791298432,0.7971910114542338,0.7760359019983483,0.8183461209101193,0.7188478610282227,0.7020016309067186,0.7356940911497268,0.9984989625486682,0.9860212539344546,1.0109766711628818,18.071748733520508
25,0,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.4,0.6,0.6,0.4,0.05,0.2,0.03125,0.23529411764705882,534.2285091681008,519.0609298524043,549.3960884837973,534.2285091681008,519.0609298524043,549.3960884837973,0.0,0.0,0.0,0.046596878845164356,0.045556351441558215,0.04768604950321108,0.046596878845164356,0.045556351441558215,0.04768604950321108,0.0,0.0,0.0,0.9239930930439624,0.8988895369314671,0.9490966491564576,0.6222292825446326,0.6037228828123098,0.6407356822769554,0.9848468318863797,0.9697046322737858,0.9999890314989736,6.724352836608887
22,3,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.4,0.6,0.6,0.4,0.05,0.2,0.03125,0.23529411764705882,443.69135228936074,430.436548000891,456.9461565778305,509.5903205634376,497.8042638535855,521.3763772732897,229.39451898904946,224.46592369673883,234.3231142813601,0.05625352939064915,0.055212587137782605,0.05733447636466103,0.04298691961599031,0.041813919437296815,0.04422763132504855,0.01310852166864355,0.012753140928225508,0.013484276326405836,0.8791786852070188,0.8573672865934905,0.9009900838205471,0.6714289544913897,0.6528803286589429,0.6899775803238366,0.9918368659379699,0.9770165469915815,1.0066571848843584,10.34191083908081
20,5,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.4,0.6,0.6,0.4,0.05,0.2,0.03125,0.23529411764705882,394.9535318813387,383.2553593393372,406.65170442334016,493.99943830810724,479.6736298642632,508.3252467519513,228.57150643746502,224.9722035432836,232.17080933164644,0.06304096300462309,0.06128364570878167,0.06490203822273516,0.04051695413819669,0.039435380296106264,0.04165952854758657,0.021883277956454585,0.021498207751639128,0.02228239430313861,0.8455436490090937,0.8239259387631261,0.8671613592550613,0.6972829775434367,0.6794219281898708,0.7151440268970026,0.9922623848587706,0.9759889739455541,1.0085357957719872,14.396831274032593
23,2,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.4,0.6,0.6,0.4,0.05,0.2,0.03125,0.23529411764705882,473.13443004230135,462.14030180658744,484.12855827801525,521.8580128813553,510.46209189331216,533.2539338693985,226.46831785317076,222.4546557237581,230.48197998258343,0.05277182952805744,0.051907464967975124,0.05366546841069288,0.043810033481487945,0.0427626525016931,0.044910009440378644,0.008796020153192642,0.00861832153847886,0.00898120086915805,0.8890523034322759,0.8649155156552243,0.9131890912093276,0.6509922210493404,0.6375660654523279,0.664418376646353,0.9961850475356961,0.9671067605263514,1.0252633345450408,10.953844785690308
24,1,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.4,0.6,0.6,0.4,0.05,0.2,0.03125,0.23529411764705882,507.3519201376862,494.3940166374193,520.3098236379531,534.7157826716405,524.8684848334059,544.563080509875,224.38210678273018,217.86277412916962,230.90143943629073,0.04942755081060555,0.048302119801437476,0.05060667761694897,0.044908407403775774,0.04408771024716411,0.0457602388483708,0.00445668335295694,0.004330852169832035,0.004590045288816094,0.9153114951144493,0.8959969389417052,0.9346260512871934,0.6276706227081127,0.6104659209686807,0.6448753244475447,0.9789693618706391,0.9611149865817527,0.9968237371595255,10.17504096031189
3,22,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.4,0.6,0.6,0.4,0.05,0.2,0.03125,0.23529411764705882,211.1785124999731,207.1093618043919,215.24766319555428,284.41255081685813,278.8072043126668,290.0178973210495,204.6093404400385,199.8014265720541,209.41725430802288,0.11830463601441979,0.11558020791341587,0.1211606038290277,0.010498936575097139,0.010286499125277841,0.010720333602798645,0.10752818140180265,0.10517302928154122,0.10999122801789908,0.37336114624623373,0.36338685149622857,0.3833354409962389,0.9477311280617835,0.9330699587738672,0.9623922973496998,0.9013309623866316,0.8787860973842023,0.9238758273890608,60.698137044906616
1,24,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.4,0.6,0.6,0.4,0.05,0.2,0.03125,0.23529411764705882,198.5521928997682,194.2111866877395,202.89319911179686,255.16928227391676,248.44896061741957,261.88960393041395,196.9287664847383,191.1784117553999,202.6791212140767,0.12615815659482824,0.12338950646481073,0.1290539061962866,0.003918967013147489,0.003818402811688957,0.0040249715575984045,0.12232594210993106,0.1189146593097372,0.12593872292160405,0.26584584946161977,0.25942782712235823,0.2722638718008813,0.9621471540809549,0.9496899608037993,0.9746043473581104,0.8595062028805807,0.8428973543747269,0.8761150513864344,60.82221078872681
