N_A,N_B,r_Z_A,r_Z_B,C_SS1,r_A_SS1,r_B_SS1,p_SS1toACL_A,p_SS1toRef_A,p_SS1toACL_B,p_SS1toRef_B,r_A_ACL,r_B_ACL,r_A_SS2,r_B_SS2,R0,R0_low,R0_up,R0_A,R0_A_low,R0_A_up,R0_B,R0_B_low,R0_B_up,X0,X0_low,X0_up,X0_A,X0_A_low,X0_A_up,X0_B,X0_B_low,X0_B_up,Uss1,Uss1_low,Uss1_up,Uacl,Uacl_low,Uacl_up,Uss2,Uss2_low,Uss2_up,sim_time_sec
16,9,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.3,0.7,0.7,0.30000000000000004,0.05,0.2,0.03125,0.23529411764705882,311.05100277084955,304.68566962846603,317.41633591323307,329.7752588716817,321.17623529110006,338.3742824522633,283.1132294656602,275.7699101503389,290.4565487809815,0.08113974810679857,0.07880355194098433,0.08361869309581556,0.04812041676707417,0.047132202805135,0.049150957665156196,0.031784377132082785,0.030905511565128465,0.03271469064862327,0.8981848029329104,0.8750944931073374,0.9212751127584833,0.7990243033863805,0.7797424498121275,0.8183061569606336,0.9822924109562753,0.9656190791057768,0.9989657428067737,10.858266115188599
13,12,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.3,0.7,0.7,0.30000000000000004,0.05,0.2,0.03125,0.23529411764705882,297.4926424486943,289.55488366552487,305.43040123186375,306.531756206933,298.5990535060605,314.46445890780547,290.96263237919345,283.34195762402624,298.58330713436067,0.08386236455820624,0.0816435728372024,0.086205123550684,0.04256093646746437,0.04137953897077578,0.04381177498774266,0.041211604773691644,0.04029390573141398,0.0421720794717782,0.8179638940569297,0.8023325946350919,0.8335951934787675,0.8488542764383663,0.8252592406570421,0.8724493122196905,0.9894587387803317,0.9732652709726065,1.0056522065880569,13.494142055511475
14,11,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.3,0.7,0.7,0.30000000000000004,0.05,0.2,0.03125,0.23529411764705882,304.69782836684266,296.3652447504336,313.0304119832517,315.9510744659602,307.56997835919793,324.3321705727224,288.1937825477868,281.81404259339536,294.5735225021782,0.08243842627616738,0.08074909728313326,0.08419994957253497,0.0446978493099149,0.04374655351956807,0.04569143780878833,0.03801671610092708,0.03708473791313307,0.03899674502394145,0.8365121758637086,0.8186405651723067,0.8543837865551106,0.8283244251764772,0.8057623704439186,0.8508864799090358,0.9813020558132116,0.952374398330686,1.0102297132957372,12.906296014785767
18,7,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.3,0.7,0.7,0.30000000000000004,0.05,0.2,0.03125,0.23529411764705882,317.54138297865177,309.8291093435775,325.25365661372604,343.7665724098743,336.84158045536316,350.69156436438544,263.13468906610063,256.076897264397,270.19248086780425,0.07917844110573458,0.07687493072066069,0.08162426231364822,0.052347195841051034,0.05113464773022951,0.053618646639550585,0.02644955267486157,0.025730975201510856,0.027209417960026162,0.9470404790918266,0.9192244101365864,0.9748565480470669,0.7468435705615493,0.7285175085498584,0.7651696325732401,0.9621511795127329,0.9350807155926512,0.9892216434328146,12.427778244018555
15,10,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.3,0.7,0.7,0.30000000000000004,0.05,0.2,0.03125,0.23529411764705882,304.90831234134987,296.14089123183794,313.6757334508618,319.72162281895953,311.05731724072814,328.3859283971909,283.79833402549,277.40742054040226,290.1892475105778,0.08204449654808577,0.07980357336826593,0.08441490825584147,0.04757243288504458,0.046271762365868455,0.04894834035000004,0.03501114662067308,0.0340511284548477,0.03602686765477125,0.8807794010712623,0.861929520629267,0.8996292815132576,0.8151134760589944,0.798754342268638,0.8314726098493509,0.9805083059570584,0.9600742827667132,1.0009423291474036,14.527529001235962
17,8,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.3,0.7,0.7,0.30000000000000004,0.05,0.2,0.03125,0.23529411764705882,315.4073972107527,306.9665571353332,323.84823728617226,337.8906473683936,330.254347251148,345.52694748563925,274.5748558224078,267.5417551294253,281.6079565153903,0.07918649828252075,0.07708557877475941,0.08140514487796212,0.05035462881005079,0.0490249609733267,0.05175843463565167,0.02920547462254697,0.028457766753257167,0.02999353369138773,0.9215157159115517,0.897530988019048,0.9455004438040554,0.7622527532202006,0.7435540929072932,0.7809514135331079,0.9799514100611794,0.9607603011192622,0.9991425190030965,14.142021894454956
2,23,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.3,0.7,0.7,0.30000000000000004,0.05,0.2,0.03125,0.23529411764705882,292.48713575316566,286.4128623435709,298.5614091627604,226.96654864942496,221.62690917402395,232.30618812482598,300.8119562918184,292.8221676449602,308.80174493867656,0.0861608902918195,0.08367501880866172,0.08879898795875533,0.008823136911678575,0.008631652472551907,0.009023309872238096,0.07645692854641867,0.07447951297153564,0.07854220782445495,0.3072907223269581,0.3001613478260078,0.3144200968279084,0.9706727231037612,0.9513050588120902,0.9900403873954322,0.8985956976170953,0.8758616960647101,0.9213296991694806,43.32817077636719
19,6,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.3,0.7,0.7,0.30000000000000004,0.05,0.2,0.03125,0.23529411764705882,329.23310657215353,321.84895620844463,336.61725693586243,360.71789373092605,353.14354725684325,368.29224020500885,257.73008689522294,250.655916295165,264.80425749528086,0.0761314530825764,0.07455821212232791,0.07777251861217377,0.052825252393715307,0.05157399582086357,0.05413873304397224,0.02339078165370498,0.02286202311712522,0.023944577782885463,0.9678917643439762,0.9433116625809661,0.9924718661069862,0.7270543265162371,0.7093091832847447,0.7447994697477296,0.9635347713823829,0.935641285575155,0.9914282571896107,15.117642164230347
20,5,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.3,0.7,0.7,0.30000000000000004,0.05,0.2,0.03125,0.23529411764705882,331.1520985025424,323.56548351307987,338.73871349200493,369.68753358825865,360.8908819293569,378.4841852471604,241.70307565148096,234.9905813876898,248.41556991527213,0.07478662376189713,0.07321986559895867,0.07642189901303938,0.054366966207337004,0.05347010218987371,0.05529443001639703,0.020596870153814763,0.020176287002318296,0.021035361063866272,0.978557470247291,0.9532995653489771,1.003815375145605,0.699475926636276,0.6826885607301977,0.7162632925423543,0.9505456897768334,0.924894910573841,0.9761964689798258,16.924508094787598
25,0,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.3,0.7,0.7,0.30000000000000004,0.05,0.2,0.03125,0.23529411764705882,428.92003750386056,421.16177003841887,436.67830496930225,428.92003750386056,421.16177003841887,436.67830496930225,0.0,0.0,0.0,0.058319819507268535,0.057403474830641316,0.05926589440966908,0.058319819507268535,0.057403474830641316,0.05926589440966908,0.0,0.0,0.0,0.999960029802416,0.9710356846880317,1.0288843749168004,0.49677150795434283,0.4833221211238828,0.5102208947848028,0.7906872314055672,0.7762616131982618,0.8051128496128725,6.571802854537964
22,3,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.3,0.7,0.7,0.30000000000000004,0.05,0.2,0.03125,0.23529411764705882,361.5535079360774,352.6109683533752,370.49604751877956,391.8511899206912,384.61844479409723,399.08393504728514,226.1608735557632,220.30889633217305,232.01285077935336,0.06889319243143845,0.06729359300475381,0.07057068994854163,0.0559019260446499,0.05486412000159147,0.05697975122718863,0.013256629909409685,0.012887155296084928,0.013647915510464702,0.9931030603254141,0.9761043460605708,1.0101017745902574,0.6377748947360398,0.619588106832489,0.6559616826395905,0.9103650481193833,0.8865457604903194,0.9341843357484473,9.46419620513916
21,4,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.3,0.7,0.7,0.30000000000000004,0.05,0.2,0.03125,0.23529411764705882,342.7406743491552,336.3814882871227,349.0998604111877,374.77807897101377,367.32847787276853,382.227680069259,232.91229681638947,227.7957667985506,238.02882683422834,0.07245779086006687,0.07064140338970228,0.07437005229132858,0.055865238377539025,0.05472761284180088,0.057051163676894286,0.016918033383646374,0.01648645841097414,0.017372810886284375,0.9797912545661088,0.9615045483826326,0.9980779607495851,0.676329632062059,0.6581765295477107,0.6944827345764073,0.9515212726426234,0.9267358665517758,0.9763066787334711,10.793981075286865
23,2,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.3,0.7,0.7,0.30000000000000004,0.05,0.2,0.03125,0.23529411764705882,381.23219742509474,373.23017707031613,389.23421777987335,408.16626598854094,400.3772078962998,415.9553240807821,214.64180681363686,210.29715271988104,218.98646090739268,0.06542565444953899,0.06415545936776142,0.06674716188768784,0.05659505855050017,0.055502700045260894,0.05773127809649733,0.009297424987913434,0.009158189199323336,0.0094409598573262,1.0,0.9713515668682959,1.028648433131704,0.5984366745783576,0.5806440531249405,0.6162292960317747,0.8960753823396024,0.8709577426067899,0.9211930220724148,10.813284873962402
24,1,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.3,0.7,0.7,0.30000000000000004,0.05,0.2,0.03125,0.23529411764705882,398.69505278018283,391.50393945202154,405.8861661083441,414.95907144798974,406.59993017662185,423.31821271935763,207.36167356683464,204.05392746640356,210.66941966726571,0.06268602584512666,0.06163612035246187,0.06377231920410982,0.05902834035006213,0.057435527688143466,0.06071201722496819,0.004822491942695913,0.0047467734120092715,0.004900665291848621,1.0,0.9874855732602297,1.0125144267397703,0.5492610075747808,0.5375794243639122,0.5609425907856495,0.8329304623678077,0.8104693780505624,0.8553915466850529,9.819117069244385
1,24,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.3,0.7,0.7,0.30000000000000004,0.05,0.2,0.03125,0.23529411764705882,295.25537598385966,287.41018517783874,303.1005667898806,218.5181731831348,213.49571254322814,223.54063382304145,300.53587513430904,294.42245392726556,306.6492963413525,0.08460436371798191,0.08228377964832044,0.08705963751297006,0.0045762784185548,0.004473459625204503,0.004683934811091451,0.08008220289681083,0.0784628494194254,0.08176980693080024,0.23913818149342964,0.23207567337122764,0.24620068961563163,0.9758293087024913,0.9486904090893237,1.002968208315659,0.8633241175753251,0.8445409364015684,0.8821072987490819,54.40302896499634
