N_A,N_B,r_Z_A,r_Z_B,C_SS1,r_A_SS1,r_B_SS1,p_SS1toACL_A,p_SS1toRef_A,p_SS1toACL_B,p_SS1toRef_B,r_A_ACL,r_B_ACL,r_A_SS2,r_B_SS2,R0,R0_low,R0_up,R0_A,R0_A_low,R0_A_up,R0_B,R0_B_low,R0_B_up,X0,X0_low,X0_up,X0_A,X0_A_low,X0_A_up,X0_B,X0_B_low,X0_B_up,Uss1,Uss1_low,Uss1_up,Uacl,Uacl_low,Uacl_up,Uss2,Uss2_low,Uss2_up,sim_time_sec
6,19,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.1,0.9,0.9,0.09999999999999998,0.05,0.2,0.03125,0.23529411764705882,348.5234083235468,339.45164551865753,357.59517112843605,114.90462248110714,112.43376591655523,117.37547904565905,994.2724038376695,966.3460879638449,1022.198719711494,0.0719865592354083,0.07026838098494265,0.07379086812831151,0.05190666523808149,0.050598290914134106,0.05328449974739691,0.01911090374810194,0.018615017443179584,0.019633932991119197,0.8170043779429282,0.79961436904548,0.8343943868403765,0.9802346608317092,0.9621892863939826,0.9982800352694358,0.9236206625289676,0.9038920654932122,0.9433492595647229,20.220377922058105
0,25,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.1,0.9,0.9,0.09999999999999998,0.05,0.2,0.03125,0.23529411764705882,1128.5443828190723,1108.9854770001864,1148.1032886379583,0.0,0.0,0.0,1128.5443828190723,1108.9854770001864,1148.1032886379583,0.02210099283419749,0.02166051842028573,0.022559753516436742,0.0,0.0,0.0,0.02210099283419749,0.02166051842028573,0.022559753516436742,0.13181766034665268,0.12869706453771368,0.13493825615559168,0.9993847852775412,0.9868432238954951,1.0119263466595871,0.8467633873967703,0.827496253316657,0.8660305214768835,23.604121923446655
9,16,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.1,0.9,0.9,0.09999999999999998,0.05,0.2,0.03125,0.23529411764705882,305.5428150449841,297.6991524553448,313.38647763462336,142.23452722205934,139.13473153022497,145.33432291389371,873.3802630445015,850.6236500594675,896.1368760295354,0.08142448639626394,0.07937948863503647,0.08357763812077927,0.06345637552397572,0.06209197622752452,0.064882084213432,0.01825360484642133,0.017901547298926984,0.018619787535843247,0.960861390096928,0.9367587872592306,0.9849639929346253,0.9709817120704061,0.9519102677087445,0.9900531564320676,0.9176072280112785,0.895810394290477,0.9394040617320799,23.377999782562256
5,20,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.1,0.9,0.9,0.09999999999999998,0.05,0.2,0.03125,0.23529411764705882,383.6692521144333,376.23766326057444,391.1008409682921,109.3991783014931,107.15725879140987,111.64109781157632,1019.6171663820044,990.9407647346762,1048.2935680293324,0.06522323457671252,0.06343335335779818,0.06711705785685937,0.04567099450750993,0.04438213159836779,0.047036953800801626,0.019788048356135433,0.01943141981107544,0.020158012189364808,0.7344754436307928,0.7160256424310243,0.7529252448305612,0.9866390086133573,0.9726139775951014,1.000664039631613,0.9096001080574236,0.8866045522786373,0.93259566383621,24.459208250045776
8,17,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.1,0.9,0.9,0.09999999999999998,0.05,0.2,0.03125,0.23529411764705882,315.42442491568016,306.3582499849459,324.4905998464144,130.71336570591933,126.81496968810933,134.61176172372933,919.3063685350967,907.019171865922,931.5935652042714,0.07866262127160883,0.07674898659943145,0.0806741240653157,0.06073491142315207,0.05904485326596726,0.06252457054898299,0.01836847389004735,0.017850543104444474,0.018917358151530325,0.9313679833785892,0.9098762806356988,0.9528596861214795,0.9674267852915467,0.9439605640094795,0.9908930065736139,0.9285861239011546,0.9118427408990809,0.9453295069032283,25.661532878875732
7,18,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.1,0.9,0.9,0.09999999999999998,0.05,0.2,0.03125,0.23529411764705882,329.48209264851056,321.5098351589155,337.4543501381056,122.90365667357659,120.03473732089081,125.77257602626237,949.7069163556373,930.6802693306743,968.7335633806003,0.07589119879913929,0.07374754222917104,0.07816320771891824,0.05708844747660051,0.05596845482021941,0.0582541801045637,0.018861928516426808,0.018483479524262204,0.019256198927883304,0.8884841674599276,0.8625044018714781,0.9144639330483771,0.9849120731699751,0.9654779147580119,1.0043462315819383,0.9323351874201998,0.9073298444400553,0.9573405304003444,26.65769600868225
4,21,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.1,0.9,0.9,0.09999999999999998,0.05,0.2,0.03125,0.23529411764705882,432.37847043707836,422.76276642722723,441.9941744469295,104.58868930337505,101.79494371620224,107.38243489054786,1056.7142671882343,1034.8617367816273,1078.5667975948413,0.05781334282304833,0.05650191292436179,0.05918709681403784,0.03823719494850291,0.03725423729780816,0.039273429227563675,0.019865611603584712,0.01948998977837248,0.020255996329241417,0.6180298901760426,0.602679255724947,0.6333805246271382,0.9868934893917476,0.9684687834560439,1.0053181953274513,0.9060224238055264,0.88702664215038,0.9250182054606729,27.565551280975342
3,22,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.1,0.9,0.9,0.09999999999999998,0.05,0.2,0.03125,0.23529411764705882,492.90499707468564,481.03754989342605,504.77244425594523,100.85114248072395,98.74346261674071,102.95882234470719,1071.2566657960656,1054.208320134558,1088.305011457573,0.05165183791029789,0.05035479907360773,0.053017461604338165,0.02985711767963541,0.029189538785785014,0.030555946991143154,0.020584454293692843,0.02016275850585654,0.021024166065776694,0.5251784819705004,0.5144125237728204,0.5359444401681804,0.9832211711204495,0.958035188965113,1.008407153275786,0.8982403728035526,0.8738497078367813,0.922631037770324,30.526162147521973
13,12,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.1,0.9,0.9,0.09999999999999998,0.05,0.2,0.03125,0.23529411764705882,295.64907970009324,290.6031768881383,300.69498251204817,193.68510831259,188.99467955098714,198.37553707419283,695.567608262144,678.7496136100752,712.3856029142127,0.08443693873808104,0.08261881959695211,0.08633687789296458,0.06725158201791478,0.06577131046274313,0.06880001871442752,0.017338259712588292,0.016996150347949213,0.017694424382782466,1.0,0.9713515668682959,1.028648433131704,0.932530997816401,0.9083054568212032,0.9567565388115988,0.9168219593614438,0.8946028728023582,0.9390410459205295,18.263995885849
11,14,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.1,0.9,0.9,0.09999999999999998,0.05,0.2,0.03125,0.23529411764705882,295.5883374509994,289.04796181023534,302.1287130917635,165.44607294056013,162.33777440273076,168.5543714783895,787.6560496069085,771.9853467630501,803.3267524507669,0.08453995443051092,0.08319219218566025,0.0859321048657359,0.06647916183764395,0.06520616809350128,0.06780284954745056,0.017776764769199576,0.017475189122045567,0.018088931998735402,0.9937399668182881,0.9807105046268915,1.006769429009685,0.9432129644650125,0.9181454961844467,0.9682804327455782,0.9220602451166141,0.903782200376829,0.9403382898563992,19.472603797912598
