N_A,N_B,r_Z_A,r_Z_B,C_SS1,r_A_SS1,r_B_SS1,p_SS1toACL_A,p_SS1toRef_A,p_SS1toACL_B,p_SS1toRef_B,r_A_ACL,r_B_ACL,r_A_SS2,r_B_SS2,R0,R0_low,R0_up,R0_A,R0_A_low,R0_A_up,R0_B,R0_B_low,R0_B_up,X0,X0_low,X0_up,X0_A,X0_A_low,X0_A_up,X0_B,X0_B_low,X0_B_up,Uss1,Uss1_low,Uss1_up,Uacl,Uacl_low,Uacl_up,Uss2,Uss2_low,Uss2_up,sim_time_sec
23,2,0.05,0.01,1,0.0833333333333333,1.6666666666666667,0.8,0.1999999999999999,0.2,0.8,0.05,0.2,0.03125,0.2352941176470588,1059.7492083007223,1033.2791086830962,1086.2193079183485,2957.6935064236955,2880.460841111183,3034.926171736208,127.2204713702206,123.73258033876137,130.70836240167984,0.0236032498689726,0.023148148002565,0.0240766055835031,0.0077450153154874,0.0075391874338166,0.0079623972786327,0.0157814683067548,0.0155495954167747,0.016020361174674,0.4750016168207902,0.4615963076571259,0.4884069259844545,0.6328350713494831,0.6172915036196457,0.6483786390793206,1.0,0.9874855732602296,1.0125144267397703,6.564458131790161
2,23,0.05,0.01,1,0.0833333333333333,1.6666666666666667,0.8,0.1999999999999999,0.2,0.8,0.05,0.2,0.03125,0.2352941176470588,113.71192926360814,111.84207035320644,115.58178817400984,490.6136907371713,478.8957822508523,502.3315992234903,107.4515580693572,104.54081235624317,110.36230378247126,0.2198359761108823,0.216269682362217,0.2235218584677466,0.0041079112979183,0.0040266836982092,0.0041924834655505,0.2154478629800721,0.212247098940862,0.2187466425184729,0.4089112565362079,0.3990176427371834,0.4188048703352325,0.596579952004892,0.5837287001551078,0.6094312038546762,0.7554809172854215,0.7370181221275746,0.7739437124432685,49.28609681129456
21,4,0.05,0.01,1,0.0833333333333333,1.6666666666666667,0.8,0.1999999999999999,0.2,0.8,0.05,0.2,0.03125,0.2352941176470588,636.2517181958372,620.7416166072519,651.7618197844224,2772.4853078022866,2724.1939823012112,2820.776633303362,125.39069941976244,122.15986651513792,128.62153232438698,0.0395157593689676,0.0387082625706561,0.0403576644999866,0.0075257383875646,0.0073545965171114,0.0077050349805748,0.0319115352428688,0.0311789123011358,0.0326794161018093,0.4834845016055991,0.4703323685527425,0.4966366346584557,0.641841204994238,0.6284859167968438,0.6551964931916322,0.9999830323886492,0.9874730178259414,1.0124930469513571,10.00261402130127
20,5,0.05,0.01,1,0.0833333333333333,1.6666666666666667,0.8,0.1999999999999999,0.2,0.8,0.05,0.2,0.03125,0.2352941176470588,534.6594356940544,522.2698542939911,547.0490170941177,2691.044768416569,2623.268004884343,2758.8215319487945,125.96002014765035,123.45515741949346,128.46488287580726,0.0468786964748413,0.0461377679672372,0.0476438105891931,0.0073904666970871,0.007258071888122,0.0075277812870769,0.0396167970726325,0.0387349913763964,0.040539686829401,0.4713219702922812,0.462446894512397,0.4801970460721654,0.6463017958817037,0.6323904305522386,0.6602131612111687,1.0,0.9874855732602296,1.0125144267397703,10.508404016494753
25,0,0.05,0.01,1,0.0833333333333333,1.6666666666666667,0.8,0.1999999999999999,0.2,0.8,0.05,0.2,0.03125,0.2352941176470588,3195.6446821273,3125.923489777104,3265.365874477495,3195.6446821273,3125.923489777104,3265.365874477495,0.0,0.0,0.0,0.0078252812682306,0.0076642437833668,0.0079932312836845,0.0078252812682306,0.0076642437833668,0.0079932312836845,0.0,0.0,0.0,0.4662192209032053,0.4573820439887318,0.4750563978176788,0.6304667454123377,0.6140683364916985,0.646865154332977,1.0,0.971351566868296,1.028648433131704,5.618716239929199
24,1,0.05,0.01,1,0.0833333333333333,1.6666666666666667,0.8,0.1999999999999999,0.2,0.8,0.05,0.2,0.03125,0.2352941176470588,1608.8865412603209,1578.040523834636,1639.7325586860054,3083.231826497988,3033.55595931042,3132.9076936855563,128.20469385361383,125.84407904077968,130.56530866644798,0.01543332470108,0.015143296336339,0.0157346793884208,0.0077390843606781,0.0076080166908787,0.0078747471491599,0.0078000264260356,0.0076590023047751,0.007946341279004,0.4707301626222852,0.4604480681447638,0.4810122570998065,0.6237749604775807,0.6124928548508687,0.6350570661042928,1.0,0.9874855732602296,1.0125144267397703,5.948635816574097
19,6,0.05,0.01,1,0.0833333333333333,1.6666666666666667,0.8,0.1999999999999999,0.2,0.8,0.05,0.2,0.03125,0.2352941176470588,447.8725208613341,440.0864414399773,455.658600282691,2564.6298795119733,2509.408491906124,2619.8512671178228,123.91314956305294,120.51688904319084,127.30941008291504,0.0556575926183554,0.0547791099998766,0.0565647105885347,0.0073877544290103,0.0072475700685654,0.0075334687144431,0.0483949461142742,0.0472121874420686,0.0496384884248635,0.4828672208363648,0.4722614428369084,0.4934729988358212,0.64421464994994,0.6263034961821737,0.6621258037177064,1.0,0.9874855732602296,1.0125144267397703,13.965946912765505
1,24,0.05,0.01,1,0.0833333333333333,1.6666666666666667,0.8,0.1999999999999999,0.2,0.8,0.05,0.2,0.03125,0.2352941176470588,108.6600464987707,106.62514797765532,110.69494501988606,374.4322694624873,366.4229657864684,382.44157313850616,105.87389030668665,103.9141843528818,107.83359626049146,0.229774054219783,0.225614903900816,0.2340894301603107,0.0026707099829711,0.0026147784922896,0.0027290865840072,0.226800698462417,0.2225313132257164,0.2312371091667957,0.3349495556216232,0.3267198369338966,0.3431792743093497,0.4984776844814914,0.4863636559057844,0.5105917130571983,0.5852186218382645,0.5688810962403775,0.6015561474361514,51.50574707984924
0,25,0.05,0.01,1,0.0833333333333333,1.6666666666666667,0.9,0.0999999999999999,0.1,0.9,0.05,0.2,0.03125,0.2352941176470588,101.51266210372354,99.82963018298597,103.19569402446112,0.0,0.0,0.0,101.51266210372354,99.82963018298597,103.19569402446112,0.2457272294745464,0.238984745851473,0.2528612101918285,0.0,0.0,0.0,0.2457272294745464,0.238984745851473,0.2528612101918285,0.164420627402785,0.160081691427782,0.168759563377788,0.1353785650023948,0.1313231902997103,0.1394339397050794,0.1172283964097789,0.1138115225231616,0.1206452702963962,9.039703130722046
8,17,0.05,0.01,1,0.0833333333333333,1.6666666666666667,0.9,0.0999999999999999,0.1,0.9,0.05,0.2,0.03125,0.2352941176470588,153.42761381021836,149.98415089679622,156.8710767236405,2539.2188144235733,2480.803722635199,2597.633906211948,105.71060070526492,102.55266121397878,108.86854019655108,0.162853434502965,0.1595734575117589,0.1662710787727679,0.0031475751142582,0.003082661610665,0.0032152812717106,0.1599578844488849,0.1570228719511307,0.1630047071618311,0.4877760079343582,0.4737799566514541,0.5017720592172623,0.6607077439500147,0.6436508292576667,0.6777646586423628,0.9831226235502524,0.9699337718671112,0.9963114752333936,28.89410376548767
