N_read,N_write,r_Z_read,r_Z_write,C_DB,r_DB_read,r_DB_write,R0,R0_low,R0_up,R0_read,R0_read_low,R0_read_up,R0_write,R0_write_low,R0_write_up,X0,X0_low,X0_up,X0_read,X0_read_low,X0_read_up,X0_write,X0_write_low,X0_write_up,U_DBread,U_DBread_low,U_DBread_up,U_DBwrite,U_DBwrite_low,U_DBwrite_up,sim_time_sec
90,10,0.1,0.0038461538461538464,1,0.3333333333333333,0.027777777777777776,521.2231880194507,507.8888189677356,534.5575570711659,499.5621972174383,486.3958398564915,512.7285545783852,769.0169984354311,746.055384170573,791.9786127002892,0.1919948927235863,0.1872549311550611,0.19698105037917213,0.17903314628846628,0.17382182300759003,0.1845666071631676,0.012921897874749936,0.012547539701750095,0.013319281095287397,0.5424352706008707,0.5341619291293039,0.5507086120724375,0.4620705094684647,0.4529652143509832,0.47117580458594616,8.267976999282837
90,10,0.1,0.002631578947368421,1,0.3333333333333333,0.027777777777777776,489.12037198284224,476.9003827781366,501.3403611875479,467.81220833944013,456.1114118262786,479.5130048526017,852.3786138545122,827.8794000998274,876.877827609197,0.20593800757440425,0.2008067195102894,0.21133841595681693,0.1953380072404985,0.19042465790682317,0.20051162104926604,0.011732565292357187,0.011405714758713548,0.012078701425891361,0.5844341336588198,0.5679401477093631,0.6009281196082765,0.42011892685103847,0.41045324828144397,0.42978460542063296,8.491942882537842
90,10,0.1,0.0034482758620689655,1,0.3333333333333333,0.027777777777777776,511.4287671113905,499.9992720662391,522.858262156542,494.2953278225528,482.97851432688833,505.61214131821725,796.6382629842121,774.3721077128629,818.9044182555614,0.19584498969425532,0.1906748605735008,0.20130330806943952,0.18368039752195542,0.17907741353924633,0.18852625332948067,0.012538665243626932,0.01218358637386982,0.012915062272704508,0.5494077540251532,0.5342310599899462,0.5645844480603601,0.4520660807171122,0.44127326754604007,0.4628588938881843,8.734799146652222
90,10,0.1,0.005,1,0.3333333333333333,0.027777777777777776,540.5905508321282,526.9166419920958,554.2644596721606,518.7692451511681,504.6188311066902,532.919659195646,735.9453232232195,724.1137862284779,747.776860217961,0.1840542964290565,0.179337670487413,0.18902572052897754,0.17212211751319487,0.16803132213048033,0.1764170675024026,0.013552132681571998,0.013159587221572495,0.013968817161564374,0.5145451407017563,0.5037429082236702,0.5253473731798424,0.48591679904776014,0.47853538641110854,0.49329821168441174,9.759941101074219
90,10,0.1,0.003125,1,0.3333333333333333,0.027777777777777776,506.129011399039,491.0990055556093,521.1590172424686,484.899464738709,470.5680434583552,499.23088601906284,817.7627464062111,795.2654294663865,840.2600633460357,0.1978521332191188,0.19227696989193632,0.20376026007457843,0.18548993528046714,0.18026409290570633,0.19102781720593198,0.012263202836438121,0.011927256936218145,0.012618621882969867,0.5550550352223973,0.5401456822442956,0.569964388200499,0.4383589734962834,0.42916237285151293,0.44755557414105385,10.365901231765747
90,10,0.1,0.004347826086956522,1,0.3333333333333333,0.027777777777777776,531.4316690513589,516.7013259596412,546.1620121430766,524.1193194218287,510.39564927842594,537.8429895652314,758.7836109699896,747.9880571926776,769.5791647473015,0.18865587277903442,0.1833650023584075,0.19426114383161444,0.1733767276697652,0.16923507883705896,0.17772617708003535,0.013174595101041632,0.012996519059766046,0.013357618869031087,0.5257159613016136,0.5146473102576494,0.5367846123455777,0.4771353120616513,0.46886841632786813,0.4854022077954344,11.310274124145508
90,10,0.1,0.002857142857142857,1,0.3333333333333333,0.027777777777777776,497.4095860640446,483.61812821710083,511.2010439109884,475.7073144533041,461.85838191430304,489.55624699230515,844.4166926251869,822.1548182025045,866.6785670478693,0.2014889812632423,0.19808195380423124,0.20501526225247813,0.18989761388838072,0.18716158464090205,0.1927148233825675,0.011937160253689875,0.011778587168997661,0.012100061288934708,0.5689399328099056,0.554645431270411,0.5832344343494003,0.4321295186236768,0.42243035961213354,0.4418286776352201,15.317389965057373
90,10,0.1,0.0024390243902439024,1,0.3333333333333333,0.027777777777777776,475.54422400654994,461.8487910146,489.23965699849987,453.334453951358,444.48405966761453,462.18484823510147,890.4679818486727,865.7708948496985,915.1650688476469,0.20953904580981775,0.2054586545624794,0.213784793461142,0.1954423620823779,0.19033595270813092,0.2008303185168624,0.011333347626102495,0.011174661044131078,0.01149660601084711,0.5881086885674109,0.5716055156766977,0.6046118614581242,0.4066768929187582,0.3994574192022664,0.41389636663525,15.930638074874878
90,10,0.1,0.0022727272727272726,1,0.3333333333333333,0.027777777777777776,475.3070229095603,464.18871663414603,486.4253291849746,451.37604061896457,440.76110620234823,461.9909750355809,905.6014967479484,891.0364565478378,920.166536948059,0.20728280622257983,0.20141484822434147,0.21350293480281288,0.1967141117039171,0.19222820988781825,0.20141438517987634,0.011070423450945947,0.010933535523826612,0.011210782511937752,0.5918485120718741,0.5745607759699806,0.6091362481737675,0.3965294083437861,0.38941465847666146,0.4036441582109107,16.46684718132019
90,10,0.1,0.004761904761904762,1,0.3333333333333333,0.027777777777777776,547.0388670872331,531.0768815812017,563.0008525932645,527.5287723265112,513.4557613073991,541.6017833456233,745.8739065521398,725.4359698207628,766.3118432835169,0.18301245946954664,0.17779068531872289,0.18855024564243944,0.17058073088908768,0.16716286762026522,0.1741412768537351,0.013413691684982217,0.013084985690812116,0.013759337983562827,0.510383591056219,0.4977963019987863,0.5229708801136518,0.49182468835340404,0.47963731528429865,0.5040120614225094,8.997096061706543
90,10,0.1,0.003703703703703704,1,0.3333333333333333,0.027777777777777776,510.9627499938954,498.98152373440615,522.9439762533847,496.1048020529775,482.1045393966692,510.1050647092858,774.6875079003655,752.5459044954825,796.8291113052485,0.19517973499921099,0.19114457910289165,0.199388933258855,0.18222970002039673,0.17728318194638207,0.18746017439838947,0.012864871445682467,0.01252006223437028,0.01322921099315778,0.546177888824052,0.5322241751019355,0.5601316025461686,0.45940502972281777,0.4513468198287673,0.46746323961686825,10.609627962112427
90,10,0.1,0.002127659574468085,1,0.3333333333333333,0.027777777777777776,467.5251429133166,454.4262330580436,480.6240527685896,444.0369887093144,431.3492870421448,456.72469037648403,928.6357273267575,915.0636913441438,942.2077633093713,0.21445603900045887,0.21071935347246204,0.21832764228629314,0.20310111906426082,0.19727019127928153,0.20928724795284917,0.010767665634671275,0.010603962787894815,0.010936502189266095,0.6092142784969996,0.591313686795243,0.6271148701987562,0.3919873770341354,0.38238716574970494,0.40158758831856584,18.906625986099243
90,10,0.1,0.0030303030303030303,1,0.3333333333333333,0.027777777777777776,504.6539775713996,492.7685896337061,516.539365509093,484.0915447414095,471.51832056929953,496.6647689135195,826.8831158016712,804.9511109529391,848.8151206504034,0.19738120099587192,0.19222649955282028,0.20281997462121376,0.1855958887441117,0.18140688854459208,0.1899829245125622,0.012183103851919256,0.011870370798055531,0.012512761119042407,0.5583797090992264,0.546292336584132,0.5704670816143208,0.43518191231772724,0.4258941657606727,0.4444696588747818,10.245213031768799
90,10,0.1,0.004166666666666667,1,0.3333333333333333,0.027777777777777776,523.3170410620432,508.021613687217,538.6124684368694,508.15972985340477,493.00103487464196,523.3184248321676,760.8114607865084,750.9434416093994,770.6794799636174,0.1907991965002727,0.18531258419331784,0.19662060932898814,0.17604935500890825,0.1726287299847083,0.17960827926598374,0.013145949263654986,0.012977580097605494,0.013318744647092524,0.5311006030969421,0.5173291320108481,0.5448720741830361,0.4727469997117386,0.4598729385668028,0.48562106085667445,9.347867965698242
90,10,0.1,0.002564102564102564,1,0.3333333333333333,0.027777777777777776,486.8985827574278,478.25774235080377,495.5394231640518,467.05105559382906,453.2702411640885,480.83187002356965,868.2872127320226,844.1631560073131,892.411269456732,0.2053837528934719,0.20045046993550322,0.21056598870432902,0.1935093950630398,0.18898313803785663,0.1982577853319984,0.011515185891924245,0.011358558256986088,0.011676193524713495,0.5782215053510539,0.5616443577873041,0.5947986529148036,0.4136611447488237,0.4047400458001193,0.4225822436975281,13.826128005981445
90,10,0.1,0.0033333333333333335,1,0.3333333333333333,0.027777777777777776,503.8246374426146,490.0270468030679,517.6222280821613,481.0407528074445,470.63499001064883,491.4465156042402,800.6705782009408,789.0310259484945,812.310130453387,0.19419858517514438,0.18914591760671814,0.19952860619951443,0.1840440104182607,0.18001579995961228,0.18825662569255752,0.012483141351682192,0.012317915912193401,0.012652859532250102,0.5482484418532456,0.5330622958956843,0.5634345878108069,0.446246291699218,0.4370722857598574,0.45542029763857855,15.0575590133667
90,10,0.1,0.002777777777777778,1,0.3333333333333333,0.027777777777777776,491.55726618307847,477.4073207270893,505.7072116390676,466.64669609363284,453.6845214469024,479.6088707403633,844.2693270651773,819.7929684946274,868.7456856357272,0.204541277495258,0.19992411516913305,0.2093767442661092,0.19271886270358624,0.18729636987579001,0.19846469419820753,0.011857249586372779,0.011542592344041898,0.01218954305108193,0.5811108933683498,0.5668840831794183,0.5953377035572812,0.42382389581990026,0.41420013880695017,0.43344765283285036,11.647353887557983
90,10,0.1,0.002380952380952381,1,0.3333333333333333,0.027777777777777776,473.60329036396035,460.2812409748704,486.9253397530503,449.83988505373924,438.37246285832003,461.30730724915844,892.223578877311,867.7087263391055,916.7384314155164,0.2107451532298611,0.20642121024899826,0.21525412080956668,0.19937611002118014,0.1953597963823352,0.20356102909162158,0.01123184654363576,0.011085396931221814,0.011382217463713255,0.6023798943619069,0.5897037779348677,0.615056010788946,0.4053099667886017,0.39668437073386054,0.4139355628433429,11.086672067642212
90,10,0.1,0.0022222222222222222,1,0.3333333333333333,0.027777777777777776,471.25036664117624,459.37766311400725,483.12307016834524,444.31029979252634,432.4363756476159,456.1842239374368,913.4183495308343,901.4774719321916,925.3592271294771,0.21299696049660696,0.20748666126446977,0.21880792261149115,0.20235044864368124,0.19696714876778137,0.20803627838022937,0.010995206837177817,0.010720903079817356,0.011283915770611283,0.6018952719454859,0.5839275457269111,0.6198629981640607,0.3952080147902556,0.3851528563616927,0.40526317321881844,12.246257781982422
90,10,0.1,0.0035714285714285713,1,0.3333333333333333,0.027777777777777776,515.5949549455304,501.39816276290406,529.7917471281567,493.30066219030067,481.6937654693715,504.90755891122984,791.3910246252372,779.6517405975444,803.1303086529299,0.194814065251751,0.18955022350796005,0.20037861320767145,0.1821994852397521,0.17759228256835585,0.18705210001799552,0.012627481522781408,0.01227923840293161,0.01299605375477069,0.5418479551542383,0.5257974986890807,0.557898411619396,0.45516128766739694,0.44294896708986964,0.46737360824492424,11.195281744003296
