N_read,N_write,r_Z_read,r_Z_write,C_DB,r_DB_read,r_DB_write,R0,R0_low,R0_up,R0_read,R0_read_low,R0_read_up,R0_write,R0_write_low,R0_write_up,X0,X0_low,X0_up,X0_read,X0_read_low,X0_read_up,X0_write,X0_write_low,X0_write_up,U_DBread,U_DBread_low,U_DBread_up,U_DBwrite,U_DBwrite_low,U_DBwrite_up,sim_time_sec
90,10,0.1,0.002857142857142857,1,0.14285714285714285,0.022727272727272728,971.5372451502791,953.0164502897453,990.0580400108129,948.2392493568085,930.1436890639824,966.3348096496346,1317.9433598528133,1282.5534945362112,1353.3332251694153,0.10265295940353027,0.10042431987232187,0.10498276090322468,0.09498860530643728,0.09302995984633365,0.09703149885419045,0.007590320587737583,0.007384330314558767,0.007808133090679738,0.6583044294898204,0.6389843943147495,0.6776244646648912,0.34124551705602624,0.3348886355012013,0.3476023986108512,8.327913999557495
90,10,0.1,0.004347826086956522,1,0.14285714285714285,0.022727272727272728,998.035780182624,974.0996945158246,1021.9718658494234,974.0972419997688,956.8281055204817,991.3663784790559,1214.494219126628,1181.2232391933035,1247.7651990599525,0.10084233452050913,0.0985586733561353,0.10323433341852625,0.09235472976972957,0.09043054824215771,0.09436257701963277,0.008184923808461616,0.007956787577622791,0.008426528402016274,0.640638761096224,0.6232597680576853,0.6580177541347626,0.3584650437715064,0.35236399615397657,0.36456609138903623,9.682601928710938
90,10,0.1,0.0034482758620689655,1,0.14285714285714285,0.022727272727272728,983.8898364532071,954.6306300811048,1013.1490428253094,949.9972266631211,923.3479969403575,976.6464563858847,1267.2580773538161,1250.334032515161,1284.1821221924713,0.10169988319381845,0.09894335024698213,0.10461441022134638,0.09375611804562366,0.0916947459701325,0.09591230424333251,0.007869513545048968,0.007649576890546949,0.008102471592365908,0.6552271882965837,0.6363784949855495,0.6740758816076178,0.34790951017926236,0.3417143067556362,0.35410471360288853,10.13800311088562
90,10,0.1,0.0022727272727272726,1,0.14285714285714285,0.022727272727272728,963.4847136016008,942.8642361039085,984.105191099293,926.6641104316554,901.705594042395,951.6226268209159,1385.771155376067,1350.6654742133132,1420.876836538821,0.10424899783855411,0.10135381166381038,0.10731445051752318,0.0972735556563307,0.09458803454945644,0.10011602619462552,0.007265793392934485,0.0070698369395886885,0.007472922263864414,0.6791742516148274,0.6669842697528942,0.6913642334767606,0.32070446688900484,0.3146823379921112,0.32672659578589847,10.061573028564453
90,10,0.1,0.003125,1,0.14285714285714285,0.022727272727272728,991.5676699941627,964.9317184557414,1018.203621532584,966.6103656357132,950.4023673228423,982.818363948584,1293.2037377319027,1256.2662363743168,1330.1412390894886,0.10187084285451486,0.0990275025344976,0.10488228952362955,0.09305583909077428,0.09133704031190594,0.09484056795690393,0.007768494751233497,0.007550220191420361,0.00799976552947363,0.6664032295079242,0.6474738318134143,0.685332627202434,0.343486825066863,0.33736591110440667,0.34960773902931935,10.43792200088501
90,10,0.1,0.0038461538461538464,1,0.14285714285714285,0.022727272727272728,987.9350898898217,960.7056615131486,1015.1645182664948,962.3508785249102,939.9330701544882,984.7686868953322,1237.711019154922,1202.057304822818,1273.3647334870261,0.100693701810157,0.09837203425606678,0.10312760506759315,0.09290594776630741,0.09116012276796462,0.09471994765392107,0.008055791004451678,0.007821159563218754,0.008304935517363728,0.6526857948717443,0.6423648716964804,0.6630067180470082,0.35054182287114877,0.344687960373037,0.35639568536926053,10.6621732711792
90,10,0.1,0.002631578947368421,1,0.14285714285714285,0.022727272727272728,961.137659287828,938.338884732023,983.936433843633,930.1828375073252,903.814641529473,956.5510334851774,1327.9649917259715,1310.3057108414407,1345.6242726105022,0.10395941544407185,0.10222535288555958,0.10575332344684199,0.09641828161764693,0.09421646020469318,0.0987254779491615,0.007494649340460102,0.007284597993195362,0.007717174015189044,0.6755159283920911,0.659736861002431,0.6912949957817511,0.3299319957488835,0.3244899867310011,0.3353740047667659,11.429011821746826
90,10,0.1,0.002127659574468085,1,0.14285714285714285,0.022727272727272728,945.5429412219908,921.9532895643954,969.1325928795861,914.5812418479944,893.2754390009399,935.887044695049,1395.669311158262,1376.9216795790164,1414.4169427375075,0.10579557190842818,0.10278921448938995,0.10898308639585211,0.09780605661866158,0.09504663404568049,0.10073049475154028,0.007200585477753074,0.0071016143506089984,0.007302354201089211,0.6816384850277619,0.6650234700146634,0.6982535000408604,0.31664030766761464,0.3107182692930376,0.3225623460421917,14.315603017807007
90,10,0.1,0.005,1,0.14285714285714285,0.022727272727272728,1008.0579095394764,987.9651753773794,1028.1506437015735,990.5095336257874,971.7775549630958,1009.241512288479,1201.9919361294953,1183.8215249683353,1220.1623472906554,0.09854148816081204,0.09707383237842554,0.10005420407576034,0.09116312582995902,0.0893333340354171,0.09306944339535843,0.008313248169831054,0.008217698693895492,0.00841104574589543,0.6303339340825441,0.611952992482861,0.6487148756822273,0.36631022084230247,0.3588391773290874,0.37378126435551756,15.337481021881104
90,10,0.1,0.002777777777777778,1,0.14285714285714285,0.022727272727272728,999.713743151782,977.3451194281073,1022.0823668754566,957.7869556240571,934.498719324469,981.0751919236452,1320.1382512302528,1282.1362711001511,1358.1402313603544,0.10175573381096725,0.09983050834387616,0.10375667517387575,0.09323633051172082,0.09108997313023409,0.09548627824019942,0.007566675232118884,0.007353831348416283,0.007792207142247372,0.6615529333915576,0.6476860293230114,0.6754198374601038,0.3347225139726808,0.32802374711734333,0.3414212808280183,7.172842025756836
90,10,0.1,0.004166666666666667,1,0.14285714285714285,0.022727272727272728,1003.7540486762061,984.0398259032122,1023.4682714492001,983.3204537383275,956.8325580154839,1009.8083494611711,1232.124364913755,1196.563506829777,1267.685222997733,0.09940429141064473,0.09686825797498182,0.10207668260990772,0.09178818893257505,0.08970105828228414,0.09397475843851642,0.008142101209389444,0.00795734322577529,0.008335642760232687,0.6380776106804277,0.623012896729133,0.6531423246317224,0.35967196233101156,0.35230207159403976,0.36704185306798337,7.649209260940552
90,10,0.1,0.0033333333333333335,1,0.14285714285714285,0.022727272727272728,990.8865448344997,964.9580771283215,1016.8150125406778,960.5665834808,934.1212783603892,987.0118886012108,1277.235910381791,1239.5871047763749,1314.884715987207,0.10113681459653094,0.09903673884379405,0.10332788415958893,0.09337611726091379,0.09071598015708195,0.09619697804112684,0.00784770520057964,0.007622941863022592,0.008086125564048105,0.6570461286831845,0.6447353200644993,0.6693569373018696,0.3479094644313915,0.34071681633239204,0.3551021125303909,8.02959680557251
90,10,0.1,0.0030303030303030303,1,0.14285714285714285,0.022727272727272728,975.9375825951238,953.8259961855716,998.049169004676,951.8045357537246,923.7342022885962,979.8748692188531,1292.792592136618,1254.829387295266,1330.7557969779698,0.10212907647374884,0.1001251021415967,0.10421490704244413,0.09441529026993502,0.09280790762443863,0.09607933221579486,0.0077253000222768575,0.007535518674495832,0.007924887590553842,0.6623444202563489,0.6499571104869613,0.6747317300257365,0.3394659481986921,0.3348030758017656,0.34412882059561856,9.796030044555664
90,10,0.1,0.0024390243902439024,1,0.14285714285714285,0.022727272727272728,974.4255349306304,948.0737302727483,1000.7773395885125,944.122560358193,924.111496837201,964.133623879185,1358.1734329378835,1322.1923226832764,1394.1545431924906,0.10228118223586796,0.0998795550620385,0.10480115031429053,0.09529997686714954,0.09264190768687175,0.0981150816192456,0.007384390310995871,0.007293643919461141,0.007477423256669306,0.6675754818841112,0.647875495294543,0.6872754684736794,0.32511350961053875,0.3175189753266833,0.33270804389439423,20.431779146194458
90,10,0.1,0.002564102564102564,1,0.14285714285714285,0.022727272727272728,962.3727990475362,936.4036313814162,988.3419667136562,967.501054618974,939.0394277396607,995.9626814982872,1345.197213499131,1304.8621098299195,1385.5323171683426,0.10240032760030941,0.09955042970313852,0.10541820633217924,0.0948635315010201,0.0926764935070278,0.09715628645750374,0.007471690142935421,0.007258975701919802,0.0076972475461238,0.6641712699657194,0.6533976638621345,0.6749448760693043,0.3287761058715112,0.321742112892404,0.33581009885061835,9.050119876861572
90,10,0.1,0.003703703703703704,1,0.14285714285714285,0.022727272727272728,993.6505168914379,970.1413121197462,1017.1597216631295,972.2703446201643,949.2030172549256,995.3376719854031,1246.8733192729032,1212.7419001523108,1281.0047383934957,0.10069346499015172,0.09883152758930455,0.10262690544423311,0.09284032165231153,0.09122139985680046,0.0945177442356733,0.008005137557379687,0.007804189310204654,0.008216707642717676,0.6489397336016374,0.6321348292581134,0.6657446379451614,0.35071318101354704,0.340721816373154,0.36070454565394006,10.242730140686035
90,10,0.1,0.004761904761904762,1,0.14285714285714285,0.022727272727272728,1022.4167989569305,992.1246152267516,1052.7089826871095,991.2632819406238,964.5962133496042,1017.9303505316433,1210.7994252662393,1177.6112387857002,1243.9876117467784,0.09840544819961905,0.09651052603505635,0.10037627179825528,0.08994754824449833,0.08827465993852447,0.09168506699004651,0.008292752381294217,0.008061628502403672,0.008537519888523352,0.6325018500186256,0.6201957781565136,0.6448079218807375,0.3672370690115848,0.3576921986135612,0.3767819394096084,9.398027181625366
90,10,0.1,0.002702702702702703,1,0.14285714285714285,0.022727272727272728,960.0849383576473,934.4046874578173,985.7651892574772,934.9129460023958,911.4814743238085,958.344417680983,1323.1847267341816,1283.5391762902743,1362.8302771780889,0.10347548585551204,0.10136436261717803,0.1056764165672409,0.09573378818198638,0.09370473313904279,0.09785266125415643,0.007551048364948048,0.007354115147063987,0.007758819002556778,0.6669627750818375,0.6504594211580074,0.6834661290056677,0.331851815413872,0.32598926962082986,0.3377143612069141,9.893664836883545
90,10,0.1,0.0022222222222222222,1,0.14285714285714285,0.022727272727272728,953.9520831020425,935.341652646393,972.562513557692,922.7215879650107,901.490750721801,943.9524252082205,1388.3184173431857,1369.3872252997983,1407.2496093865732,0.10451777810807927,0.10162890909035932,0.1075756882603866,0.09725760425697505,0.09499365325444069,0.09963210180538214,0.007208127105082344,0.007105916068807359,0.007313321446875731,0.6777569178271334,0.6578557858949801,0.6976580497592868,0.31575534672847316,0.30690841920534756,0.32460227425159877,15.706670999526978
90,10,0.1,0.0032258064516129032,1,0.14285714285714285,0.022727272727272728,996.6170916642253,967.4145309406189,1025.8196523878319,958.2854690486125,935.7818792675181,980.789058829707,1279.5695051917498,1243.268193905941,1315.8708164775587,0.10063502024800586,0.09817966614453802,0.10321633532512539,0.09282109909166832,0.0903542052721827,0.09542647854727199,0.007811919985160447,0.007602200292913331,0.008033538890051357,0.6488650809660528,0.6314114105865742,0.6663187513455313,0.3444187139679744,0.33534053434513783,0.353496893590811,10.43348503112793
90,10,0.1,0.0020833333333333333,1,0.14285714285714285,0.022727272727272728,951.5819838494784,931.5157971644692,971.6481705344877,922.4893003603968,895.6947499297285,949.2838507910651,1409.364262431185,1389.6340934367436,1429.0944314256262,0.10504256529763811,0.10293982417679372,0.10723300273192778,0.09788135084456163,0.09553965588681969,0.10034072080764597,0.007055934088666683,0.006851040298169181,0.007273461204456059,0.6841951509488886,0.6703334393017074,0.6980568625960698,0.3123819342798753,0.30435810950475006,0.32040575905500057,15.157434701919556
90,10,0.1,0.0025,1,0.14285714285714285,0.022727272727272728,976.3027107974309,951.0588243095335,1001.5465972853283,927.1509557389707,906.2402492230963,948.061662254845,1342.262842013735,1303.4138027151619,1381.1118813123082,0.10342579284073866,0.10127629477524154,0.10566851175240324,0.09600639618645516,0.09366624603850648,0.0984664748753437,0.007445871658110584,0.0072454574507600355,0.007657688451114677,0.667807173698302,0.6577860252848475,0.6778283221117565,0.3274740456922626,0.3224838021622396,0.33246428922228566,9.573188781738281
90,10,0.1,0.0029411764705882353,1,0.14285714285714285,0.022727272727272728,973.6060468439231,951.4691043966747,995.7429892911715,946.5672438118504,924.8839228812062,968.2505647424946,1300.755133316904,1281.934606036571,1319.575660597237,0.10228276932737072,0.09978243597722038,0.10491162923467906,0.09469290714337555,0.09194460903997713,0.09761056522110105,0.007646136316699934,0.007427426413786605,0.007878117381424164,0.6569546878681413,0.6424895521010564,0.6714198236352261,0.3384120447510583,0.33200834066597557,0.344815748836141,10.915431022644043
90,10,0.1,0.004,1,0.14285714285714285,0.022727272727272728,1001.5415453603372,979.4010220013915,1023.6820687192828,992.7050241090823,965.2875878126965,1020.122460405468,1237.972123137228,1221.4786529862006,1254.4655932882554,0.10030812094815254,0.09797339595216904,0.10275683625270836,0.0923886196999319,0.09039530340626017,0.09447182786088838,0.008048606254572965,0.007814227225423106,0.008297479908913932,0.6496874106935427,0.6373899056932743,0.6619849156938112,0.358161423361211,0.35226179628251925,0.3640610504399027,14.507331132888794
90,10,0.1,0.004545454545454545,1,0.14285714285714285,0.022727272727272728,1017.8798514594772,991.0259905147464,1044.733712404208,984.0437829635898,961.5570683821372,1006.5304975450424,1216.0684167327047,1183.1343738719152,1249.0024595934942,0.098418544389514,0.09587114952185719,0.10110500825703712,0.09111126950138221,0.08920227648578463,0.09310375701251782,0.008224374430352618,0.008007339146275178,0.00845350277661808,0.6354818682663368,0.6193762309096469,0.6515875056230267,0.3579269183357681,0.3483401456154873,0.3675136910560489,7.256001949310303
90,10,0.1,0.0035714285714285713,1,0.14285714285714285,0.022727272727272728,975.9321856620697,951.4055985350766,1000.4587727890629,970.4099575136519,950.6195086156704,990.2004064116334,1261.0688807286044,1224.6570087505954,1297.4807527066134,0.10193126613308913,0.09911677334667907,0.10491026945027103,0.0934035383714752,0.09138854416954566,0.0955093917064543,0.007949530106035314,0.007850655996684896,0.008050926497266703,0.6526570431483192,0.6413989537316477,0.6639151325649907,0.35133126825240624,0.34581503039865225,0.35684750610616023,12.735788106918335
90,10,0.1,0.002,1,0.14285714285714285,0.022727272727272728,938.625772969798,918.5556893733838,958.6958565662123,902.3664403770237,877.0104062683847,927.7224744856626,1420.9238024145786,1378.4482883354467,1463.3993164937106,0.10520758678543873,0.10220421793444978,0.10839281344386442,0.09947112834502334,0.09704819519012461,0.10201814263738666,0.007051508734755473,0.006876957818546345,0.007235151316926817,0.6889021217969985,0.6703885157384165,0.7074157278555805,0.3072749563645349,0.3004327641760542,0.3141171485530156,8.954594850540161
90,10,0.1,0.002380952380952381,1,0.14285714285714285,0.022727272727272728,956.9497559057188,938.4634819866592,975.4360298247784,938.8340929651303,915.0308859210211,962.6373000092394,1363.4602872704133,1345.1233165744238,1381.7972579664029,0.10352901713574178,0.10115129433625726,0.10602121520676355,0.09616568399793912,0.09404794774185075,0.09838099006873516,0.007345116978255246,0.007250467901207833,0.0074422698771589866,0.6710768690844355,0.6560724826249613,0.6860812555439098,0.3242776883128795,0.3174202662266129,0.3311351103991461,14.259098291397095
90,10,0.1,0.0017857142857142857,1,0.14285714285714285,0.022727272727272728,942.1762000270276,915.9813125164246,968.3710875376305,900.2466438507523,877.2545110377644,923.2387766637403,1478.449008043326,1439.5047433273928,1517.3932727592594,0.10762182661080516,0.10489148912551487,0.11049810494863858,0.10058902742875242,0.09849448907851177,0.10277458430892976,0.006732767087555167,0.006559775566158889,0.006915129856285082,0.7063864956358694,0.6907958377495957,0.7219771535221431,0.30125181061246603,0.2951619361468056,0.3073416850781265,8.128513097763062
90,10,0.1,0.0020408163265306124,1,0.14285714285714285,0.022727272727272728,941.7168432883276,914.1465785330232,969.287108043632,906.0460748799593,883.6916608303953,928.4004889295232,1417.7163701711136,1376.9335169958342,1458.499223346393,0.10589049810654574,0.10368929078462594,0.10818719079992503,0.0986761402370377,0.09656610003804893,0.10088045219898027,0.007054833238522151,0.006856102561056075,0.007265428622619225,0.6946481795308903,0.6768150346774445,0.7124813243843361,0.31092263840262285,0.30240276866047455,0.31944250814477115,9.36820125579834
90,10,0.1,0.002173913043478261,1,0.14285714285714285,0.022727272727272728,962.9072225502252,937.5602245954857,988.2542205049648,934.2889838353037,909.6945771568527,958.8833905137548,1395.6262275908457,1359.6850202891312,1431.5674348925602,0.10374635096309044,0.10171776337128142,0.10585749852363156,0.09642402753230542,0.09457803238047358,0.09834351827859258,0.007185078472981337,0.006993132092248123,0.007387859262489539,0.6902859277605655,0.6732618493475507,0.7073100061735803,0.3144993822381697,0.3096842481486513,0.3193145163276881,13.153870105743408
