N_read,N_write,r_Z_read,r_Z_write,C_DB,r_DB_read,r_DB_write,R0,R0_low,R0_up,R0_read,R0_read_low,R0_read_up,R0_write,R0_write_low,R0_write_up,X0,X0_low,X0_up,X0_read,X0_read_low,X0_read_up,X0_write,X0_write_low,X0_write_up,U_DBread,U_DBread_low,U_DBread_up,U_DBwrite,U_DBwrite_low,U_DBwrite_up,sim_time_sec
90,10,0.1,0.002857142857142857,1,0.3333333333333333,0.022727272727272728,546.7342003029105,531.2467212533312,562.2216793524898,524.3992071177227,509.5410862252105,539.2573280102348,909.8202797755288,885.7671740595447,933.8733854915129,0.18195506420983037,0.1774184364555632,0.18672978516239752,0.16879853535041286,0.16602352357359165,0.17166789028879484,0.010990645997076366,0.010715837567497595,0.011279920370954303,0.5105544089602876,0.5000653362230226,0.5210434816975525,0.49394347188164384,0.4805111995466425,0.5073757442166451,7.619696140289307
90,10,0.1,0.004347826086956522,1,0.3333333333333333,0.022727272727272728,604.2975808744305,586.5237132831159,622.0714484657452,584.040386043214,573.8183741976349,594.2623978887931,828.8384284812786,804.7498180775099,852.9270388850473,0.16642485472123209,0.161971298633281,0.17113024481223613,0.1540336932784105,0.15013951861015265,0.15813525364440278,0.012157007467974814,0.012001427255323693,0.012316674379108765,0.46293450897608196,0.4503544449655702,0.4755145729865937,0.533527252973518,0.5245570084625776,0.5424974974844584,10.034817934036255
90,10,0.1,0.003125,1,0.3333333333333333,0.022727272727272728,564.2717717975426,547.4818003808319,581.0617432142532,539.6273146755169,525.4374846605116,553.8171446905222,882.7431589277288,861.3795666587683,904.1067511966893,0.17701633236170927,0.1728199943443929,0.18142152900703945,0.16628543859287936,0.16398657758583296,0.16864966958648428,0.011299770857956247,0.011028740582367422,0.011584457833380067,0.4978884065299348,0.4862495005739666,0.509527312485903,0.5009832642757731,0.4927746955552683,0.5091918329962779,10.359070777893066
90,10,0.1,0.0038461538461538464,1,0.3333333333333333,0.022727272727272728,585.3009937262822,573.9128972428649,596.6890902096994,567.5295902441317,552.3665674857864,582.692613002477,843.3364202605545,830.906876932355,855.7659635887541,0.17055736508081165,0.1671562470161731,0.1740997624343943,0.1586569051198536,0.1546403981052274,0.1628876189044913,0.011862142158071298,0.01151802729952207,0.012227451926908196,0.4752617550377983,0.4641620375457489,0.4863614725298476,0.5235081744556858,0.5142546102906476,0.532761738620724,10.515976905822754
90,10,0.1,0.0022727272727272726,1,0.3333333333333333,0.022727272727272728,524.0639706427966,509.33839341406383,538.7895478715293,499.43669050614153,484.6469645914979,514.2264164207851,959.8575848530152,933.1030307940688,986.6121389119616,0.1902567859624331,0.18525508725004827,0.1955360604831001,0.18045472802850754,0.17544162654303816,0.1857627471223424,0.010408452879181225,0.010127737480626058,0.010705173346950052,0.5423806330246714,0.5269093549527392,0.5578519110966037,0.4525995974383962,0.4424041070174627,0.46279508785932966,10.581303834915161
90,10,0.1,0.0024390243902439024,1,0.3333333333333333,0.022727272727272728,537.659577300628,526.9690806549911,548.350073946265,515.2738557834789,503.56041809273665,526.9872934742211,946.4283251426148,918.9068386292953,973.9498116559342,0.18524307823896835,0.1814247700068675,0.18922556380571845,0.17730200043003053,0.1744444342499283,0.1802547450415071,0.01059347005053734,0.010305039631334166,0.010898511301801521,0.5223088493444449,0.5093271319132668,0.5352905667756229,0.4699291737380773,0.4617008486957197,0.4781574987804349,11.39358115196228
90,10,0.1,0.002631578947368421,1,0.3333333333333333,0.022727272727272728,539.758043929845,524.4661974716289,555.0498903880612,516.6084212578164,503.45048688124723,529.7663556343856,931.4806043043266,907.0841742608426,955.8770343478105,0.1841277492661386,0.17947168293998497,0.1890318363818928,0.17374890628370587,0.16886580878855997,0.1789228227433515,0.010830192888803101,0.010526126430197437,0.011152348932385949,0.5194293169982409,0.509250952686565,0.5296076813099169,0.4792347273006469,0.46975069849931345,0.4887187561019804,11.407073020935059
90,10,0.1,0.005,1,0.3333333333333333,0.022727272727272728,613.7432820554595,597.0447548344979,630.4418092764212,596.8060535143528,578.956406093518,614.6557009351876,809.7191328831927,786.412028958911,833.0262368074744,0.16327706571489425,0.15873812128620496,0.16808322319810934,0.15167851404438104,0.14817372980838772,0.15535311375103075,0.012319304614102437,0.011983586888607158,0.012674374615903955,0.4567389090528577,0.44377498024863354,0.46970283785708183,0.5452560215529125,0.5360282193344017,0.5544838237714234,12.116274118423462
90,10,0.1,0.002127659574468085,1,0.3333333333333333,0.022727272727272728,523.130144652234,508.48615126593364,537.7741380385344,487.28391715916945,474.54362157767986,500.02421274065904,979.8411199970906,953.1792759853059,1006.5029640088752,0.1917612747818799,0.18645280155846408,0.1973808798880627,0.18466752492306915,0.18150521933532016,0.18794197599975482,0.010175437806229775,0.01000785156255632,0.010348732259622878,0.5484113943992588,0.5329036116384325,0.5639191771600851,0.4503376177856093,0.4411467553907225,0.45952848018049613,12.257133722305298
90,10,0.1,0.0034482758620689655,1,0.3333333333333333,0.022727272727272728,570.4644901572111,559.1364182690695,581.7925620453527,552.2051687574585,539.7937259417047,564.6166115732124,857.900335575803,834.9808979190747,880.8197732325312,0.17527585057652803,0.17177959476190696,0.17891738286115186,0.1641016334323834,0.16008049570612518,0.16832999421559697,0.011623890104980618,0.011462559091148378,0.011789827290079567,0.4896717354973654,0.48052204110724456,0.4988214298874863,0.5066484662076215,0.49812773989121534,0.5151691925240276,14.786302089691162
