N_read,N_write,r_Z_read,r_Z_write,C_DB_read,r_DB_read,C_DB_write,r_DB_write,R0,R0_low,R0_up,R0_read,R0_read_low,R0_read_up,R0_write,R0_write_low,R0_write_up,X0,X0_low,X0_up,X0_read,X0_read_low,X0_read_up,X0_write,X0_write_low,X0_write_up,U_DBread,U_DBread_low,U_DBread_up,U_DBwrite,U_DBwrite_low,U_DBwrite_up,sim_time_sec
90,10,0.1,0.002702702702702703,1,0.14285714285714285,1,0.027777777777777776,638.3006082907887,621.2278176299553,655.373398951622,794.1156984696938,770.3647424800074,817.8666544593802,463.9589704045432,456.17884971490895,471.73909109417747,0.1606832606951303,0.15638464489938267,0.16522487182540485,0.11345138941705646,0.11080721360672356,0.11622484535595068,0.021497454048496692,0.021166671752478248,0.021838739080919826,0.8177175783344939,0.7939666729029874,0.8414684837660004,0.7721282011862101,0.7503839176649848,0.7938724847074353,19.139421939849854
90,10,0.1,0.00196078431372549,1,0.14285714285714285,1,0.027777777777777776,599.7379898653553,587.0423692474016,612.433610483309,663.1410391564021,647.3254712596719,678.9566070531324,587.3103849372885,579.3583953023509,595.2623745722261,0.16787755451375563,0.16397947981055036,0.17196546995932047,0.13416496124117264,0.13077774349628812,0.13773230610278875,0.01702560663748521,0.01679632687165304,0.01726123264120567,0.9321781400957119,0.9097575326039284,0.9545987475874953,0.6122240694010038,0.5997664077223295,0.6246817310796782,13.433221101760864
90,10,0.1,0.001694915254237288,1,0.14285714285714285,1,0.027777777777777776,594.5186987635274,579.4072869837013,609.6301105433535,641.3435503594635,624.3847471214773,658.3023535974497,657.3642264226012,637.978149959278,676.7503028859244,0.16914505375642896,0.16495679428003018,0.17355153401170176,0.13945634068370494,0.1358319297695776,0.14327947485636053,0.015248216178640053,0.015026530341943933,0.015476541005725332,0.9845170432076426,0.9701160732250595,0.9989180131902256,0.5463394441335306,0.5338784505656052,0.558800437701456,20.39986491203308
90,10,0.1,0.0030303030303030303,1,0.14285714285714285,1,0.027777777777777776,713.548167371114,696.5564642828534,730.5398704593746,905.7996010638956,880.0535006511128,931.5457014766783,435.12579942975555,428.8417809234236,441.4098179360875,0.14507728458110258,0.14132062868887826,0.1490391172097308,0.09957601131429344,0.09711112926465366,0.10216927972255628,0.022979867581511746,0.022535435092236492,0.023442182485729716,0.7000525631538144,0.6800331585048992,0.7200719678027295,0.8161285422336252,0.7924304434455364,0.839826641021714,34.324079751968384
90,10,0.1,0.001851851851851852,1,0.14285714285714285,1,0.027777777777777776,592.858300229191,579.9338564016913,605.7827440566906,649.7832981322288,637.1926340485172,662.3739622159403,610.8186901728047,601.5008145121533,620.1365658334562,0.17055261687265713,0.1670042780989094,0.1742550119395596,0.1373043516699034,0.1337194326074694,0.1410867839720477,0.016405237773957793,0.01604829131247012,0.01677842386022952,0.9707328602029566,0.9534715040362544,0.9879942163696588,0.5798892320217592,0.5638887111137596,0.5958897529297589,18.201745986938477
90,10,0.1,0.0017543859649122807,1,0.14285714285714285,1,0.027777777777777776,588.8862021409486,575.3799103471481,602.3924939347492,637.4407879674004,621.9320879290098,652.9494880057911,641.5339411462921,623.0156112459405,660.0522710466438,0.17096880947776863,0.1683330060037691,0.17368847025107653,0.14053511109547653,0.13759734889665304,0.14360105498486472,0.015627134800065383,0.015395973616105741,0.015865343284241724,0.9867048332468754,0.971093085927558,1.0023165805661929,0.5632032871052621,0.5556082578480479,0.5707983163624764,17.89086103439331
90,10,0.1,0.005,1,0.14285714285714285,1,0.027777777777777776,1720.5120207451346,1510.9493084777632,1930.074733012506,4165.190830340247,3751.803484744857,4578.578175935637,371.2324785706989,364.9540900498732,377.51086709152463,0.07386170413797846,0.07051271811264682,0.077544671228665,0.021955981618873296,0.01996133015508372,0.02439352344992099,0.027003308948878,0.026515144013104897,0.027509786037114924,0.14870200601987552,0.12560243200391463,0.1718015800358364,0.9665977063976737,0.9534968923150343,0.9796985204803131,88.79150581359863
90,10,0.1,0.0016129032258064516,1,0.14285714285714285,1,0.027777777777777776,594.6520238951491,583.1375614859288,606.1664863043694,635.4272372325603,617.097063896237,653.7574105688835,684.2295718236637,673.7186308945144,694.7405127528131,0.16855940122250404,0.16486811518094996,0.17241976358493283,0.14092512090877865,0.13833299025596343,0.1436162511014658,0.01464053618960883,0.014390404281542842,0.014899517428123373,0.9843311949553151,0.9697941691078634,0.9988682208027667,0.5212431010279678,0.5108470973349686,0.531639104720967,18.507927656173706
90,10,0.1,0.0019230769230769232,1,0.14285714285714285,1,0.027777777777777776,592.9293292058107,575.7589025280874,610.099755883534,664.4991882645443,645.1536710016545,683.844705527434,584.9956915745727,573.8833157569625,596.1080673921829,0.16888665582788645,0.16405483154878486,0.17401173578987528,0.13677120967365375,0.13301021598090138,0.14075108396478042,0.01705064413935172,0.016775702308543687,0.017334748337000973,0.9579974045835903,0.9396409063110186,0.976353902856162,0.6141747941138824,0.6037574645562861,0.6245921236714788,13.929640293121338
90,10,0.1,0.0033333333333333335,1,0.14285714285714285,1,0.027777777777777776,791.8524115212963,767.0585672755197,816.6462557670728,1086.6764345592217,1047.2696751053177,1126.0831940131256,415.7315290455545,409.00628931509243,422.4567687760166,0.13250848176944294,0.12915520625949536,0.13604052173202838,0.08291692009035388,0.08048395291343474,0.0855015657945359,0.024022146263237724,0.023420010432064767,0.024656061352165755,0.575460064992805,0.5577453452442922,0.5931747847413178,0.8639673976216068,0.8397206903802009,0.8882141048630127,44.68739724159241
90,10,0.1,0.0016666666666666668,1,0.14285714285714285,1,0.027777777777777776,600.3831955974799,584.4910169293622,616.2753742655976,639.6447125156908,621.1385096457581,658.1509153856235,663.2560562229942,653.4113779577426,673.1007344882457,0.16996422440010203,0.16669549509938983,0.17336371063269282,0.1391448268037932,0.13590913518849473,0.14253834503378318,0.015049051727131505,0.014814901953848941,0.015290721841703643,0.9816529672085436,0.9661657782263172,0.9971401561907699,0.541787788109849,0.5305221115267202,0.5530534646929777,22.54076910018921
90,10,0.1,0.003703703703703704,1,0.14285714285714285,1,0.027777777777777776,923.0470198987657,887.836269475602,958.2577703219295,1328.5350623601344,1270.2975582091121,1386.7725665111566,399.8872964142495,390.477903798487,409.296689030012,0.11613877832625655,0.11222507347852403,0.12033531748452903,0.06660741558926583,0.06308438485116416,0.07054721810048901,0.024971311645930423,0.024581750350369996,0.025373418974646834,0.4677550834065534,0.44972360380850185,0.485786563004605,0.8986150426407512,0.8850679251510593,0.9121621601304432,49.835047006607056
90,10,0.1,0.0018181818181818182,1,0.14285714285714285,1,0.027777777777777776,587.2102361728206,570.0991038833622,604.321368462279,637.7980210561318,621.1220298827236,654.47401222954,619.2481325158509,609.5886609929996,628.9076040387022,0.1729841270599436,0.1687825796217798,0.17740019497645076,0.1383089362186101,0.13563569110651372,0.14108967392947602,0.016203221281715488,0.015757635971477037,0.01667473992682762,0.9728457832482837,0.955472002778272,0.9902195637182954,0.5796035591713226,0.5675435784964257,0.5916635398462194,20.136176824569702
90,10,0.1,0.0017241379310344827,1,0.14285714285714285,1,0.027777777777777776,592.814130375537,582.5635158434732,603.0647449076009,647.6663415957805,635.7112126981012,659.6214704934598,634.7113879768156,616.7120680512297,652.7107079024014,0.16959619074726373,0.16507706517419468,0.17436971041626978,0.1376577166242668,0.1341853091766459,0.14131461410038218,0.015369037818342417,0.01506731105881326,0.015683095825395642,0.9745230754997753,0.9563762945629725,0.9926698564365782,0.5483883615670714,0.5348237199693824,0.5619530031647604,16.175204038619995
90,10,0.1,0.0015873015873015873,1,0.14285714285714285,1,0.027777777777777776,599.7103450907862,585.6796203675307,613.7410698140417,644.7451410058271,627.0105717271003,662.4797102845539,694.0438443551667,680.6589263377638,707.4287623725696,0.16899006725725516,0.165822853090566,0.17228062477243244,0.13915380483516895,0.13613878999132908,0.14230538904084528,0.014387025166022908,0.014137331582935966,0.014645697509275616,0.9801486067596398,0.965041149757176,0.9952560637621035,0.5230697249309887,0.5111856056475291,0.5349538442144482,20.583120107650757
90,10,0.1,0.0015384615384615385,1,0.14285714285714285,1,0.027777777777777776,597.2977417202143,582.1594103206963,612.4360731197322,635.2197251080783,620.0249680460042,650.4144821701523,718.8174135531118,701.8675679660568,735.7672591401669,0.16860130063033607,0.1637673728984491,0.17372927417860384,0.14122784629728602,0.13722686131728284,0.14546914316339285,0.014077098637872284,0.013753511496815616,0.014416279111412961,0.9849138680075009,0.9702028068786653,0.9996249291363365,0.501236983778075,0.49137276003543656,0.5111012075207135,19.55347990989685
90,10,0.1,0.0029411764705882353,1,0.14285714285714285,1,0.027777777777777776,696.6295348492702,676.1168099997362,717.1422596988041,863.1366241074529,845.6485953328964,880.6246528820094,446.5849136377189,440.12074067700036,453.04908659843744,0.14876600083179362,0.14475776998345033,0.1530025225098239,0.10379923219080152,0.10158749741297832,0.10610941694470977,0.022388822091928738,0.02203984269315482,0.022749030792101665,0.7256560815568845,0.7045599230088296,0.7467522401049395,0.8193507511252198,0.7975312473624186,0.841170254888021,35.47597002983093
90,10,0.1,0.001639344262295082,1,0.14285714285714285,1,0.027777777777777776,602.5129729612374,590.4276916518913,614.5982542705835,651.6537038101294,635.906056918623,667.4013507016358,678.3450847683358,658.5338435540026,698.156325982669,0.16725615645742703,0.16268138093074455,0.17209567198110137,0.13808551685014597,0.13437511803879923,0.1420066390980966,0.014728641631932752,0.014496512232170137,0.014968326081060943,0.9727295459075136,0.9564107496753795,0.9890483421396477,0.5313191324131323,0.5182263795238952,0.5444118853023695,18.979538917541504
90,10,0.1,0.004166666666666667,1,0.14285714285714285,1,0.027777777777777776,1162.6299099340333,1089.8657971989255,1235.3940226691411,1980.9423206234628,1841.7421365767955,2120.14250467013,389.4691050341515,378.39110231014627,400.5471077581567,0.09723005066206038,0.0930272444773543,0.10183057576659811,0.045405263171841535,0.04237789274330583,0.048898445547586517,0.025678212391830626,0.024975830602055066,0.026421242725817893,0.31798635268971986,0.2989027898976395,0.3370699154818002,0.9348759466080335,0.9217728640577151,0.947979029158352,58.26312303543091
90,10,0.1,0.0014705882352941176,1,0.14285714285714285,1,0.027777777777777776,601.7696701094167,589.9802112630499,613.5591289557834,632.7568759905251,617.2072905709572,648.3064614100931,740.9891626614183,727.3645218276953,754.6138034951413,0.16816134557531381,0.16431003352570095,0.17219753513569142,0.1412971380877217,0.138462025549502,0.14425077965422808,0.013385813104690149,0.013038156072490502,0.013752518310118308,0.9947351042696441,0.9811241369429239,1.0083460715963641,0.4818400807781685,0.4708608824482908,0.4928192791080462,24.16200590133667
90,10,0.1,0.0015151515151515152,1,0.14285714285714285,1,0.027777777777777776,595.1185276907769,583.4291501901329,606.8079051914209,631.7192939808109,616.5341857597753,646.9044022018466,718.6911898352885,699.4328357859669,737.9495438846101,0.16760095147012755,0.16272441867606768,0.17277879424954026,0.14176937110823198,0.1391395096527001,0.14450056124443414,0.013941762962569966,0.013651565582130896,0.014244566016072225,0.9886676518970153,0.9605720444832684,1.0167632593107623,0.500567248100531,0.48571483444081587,0.5154196617602461,17.255523920059204
90,10,0.1,0.0014084507042253522,1,0.14285714285714285,1,0.027777777777777776,605.3764645540024,593.1134630180075,617.6394660899973,642.4479463063293,626.3398924793717,658.556000133287,771.0892647407982,759.7994307450177,782.3790987365786,0.1661177021327765,0.1615608317644752,0.17093908898039267,0.14119834416847224,0.13717161465209254,0.14546863618568037,0.01294473507574989,0.012665108070050578,0.013236988359251429,0.9954040167478932,0.982452576953051,1.0083554565427355,0.46726815010477535,0.45933350849745475,0.47520279171209595,24.54413080215454
90,10,0.1,0.0015625,1,0.14285714285714285,1,0.027777777777777776,594.7069284040177,580.1421449645037,609.2717118435318,635.4370604989308,619.1931294674216,651.68099153044,704.1663652515176,684.518363086556,723.8143674164793,0.17030580019903283,0.16668497390810563,0.17408742680346426,0.14103183236722694,0.13750403051690394,0.14474541920372258,0.014181696173365071,0.013968035539685338,0.014401994821014381,0.9754114038070462,0.9596670495906094,0.9911557580234829,0.5128175964360274,0.501563168662923,0.5240720242091318,22.759521007537842
90,10,0.1,0.0032258064516129032,1,0.14285714285714285,1,0.027777777777777776,776.8396476258072,753.8777943615113,799.8015008901031,1012.1382936194658,972.731106581439,1051.5454806574926,423.2781859951008,417.3635796384776,429.192792351724,0.13530062266815804,0.13126065993616257,0.13959716784679302,0.08822450469916025,0.08571738382744541,0.09088270441240531,0.023511933719350717,0.022828289913073167,0.024237788076350793,0.6187338130257547,0.6029913334356363,0.6344762926158731,0.8475203361766803,0.8236136231907538,0.8714270491626068,47.77652192115784
90,10,0.1,0.0013513513513513514,1,0.14285714285714285,1,0.027777777777777776,611.203722540359,595.6818043987903,626.7256406819276,643.2641464195239,624.2620486319938,662.2662442070539,802.8350594132319,788.6427279329342,817.0273908935295,0.1657044170580079,0.16170427239848864,0.16990748801408634,0.1407904183688293,0.1376910388837616,0.14403254300222748,0.012459621102393199,0.01224840037066073,0.01267825456681752,0.989448259856297,0.9756015651682515,1.0032949545443426,0.44855556067762964,0.44044172024572065,0.45666940110953863,25.302879333496094
90,10,0.1,0.0014492753623188406,1,0.14285714285714285,1,0.027777777777777776,598.7740348957183,585.6955516450017,611.8525181464348,631.2963655535804,616.8816902995668,645.7110408075939,750.0806351434197,737.1726405949204,762.9886296919191,0.16853394832950813,0.16489588389799897,0.17233616619992156,0.14263693453540507,0.14020628832266163,0.1451533439631994,0.013314923820774784,0.013135681956446201,0.013499125017404457,0.9912989992405896,0.9741497363554144,1.0084482621257649,0.4800460227507654,0.46625533620974424,0.4938367092917866,17.409689903259277
90,10,0.1,0.0012987012987012987,1,0.14285714285714285,1,0.027777777777777776,607.6794910016847,595.1931916200143,620.1657903833551,635.6479125735278,623.288312370157,648.0075127768987,832.3875155324366,815.1335278162745,849.6415032485987,0.16706196501703605,0.16345738940927174,0.17082910223385933,0.14155110199037618,0.13862798806248766,0.14460014499914567,0.012039469687539802,0.011830057989801484,0.012256428858636738,0.9978242711460001,0.9850510188009667,1.0105975234910336,0.42462343825798937,0.41314495464414447,0.4361019218718343,25.37636089324951
90,10,0.1,0.0014925373134328358,1,0.14285714285714285,1,0.027777777777777776,592.5954440677618,581.9649347776403,603.2259533578833,631.9679595359759,619.0174281068162,644.9184909651356,726.8881234086352,715.2586170841024,738.5176297331681,0.16904468919916546,0.16624243963815372,0.1719430302123284,0.141965809419828,0.14001703555208564,0.1439695954901036,0.013748740782668321,0.013513206856263362,0.013992631027349954,0.9970076223013572,0.9842458743199313,1.009769370282783,0.49336167746515025,0.48042260207986476,0.5063007528504357,17.75604772567749
90,10,0.1,0.0035714285714285713,1,0.14285714285714285,1,0.027777777777777776,894.9150707017873,856.8919596072711,932.9381817963034,1272.5689425988126,1223.4902556189193,1321.6476295787058,405.15857273854976,393.0885648728475,417.22858060425204,0.11960555941207603,0.11549713483544938,0.12401705155206003,0.07069441749446738,0.06797198598725186,0.07364402705279886,0.024649358769751006,0.024228902778612768,0.02508466522484954,0.49282818776991577,0.4761048347292686,0.509551540810563,0.8924998562329655,0.8756429064249427,0.9093568060409882,47.73674702644348
90,10,0.1,0.001388888888888889,1,0.14285714285714285,1,0.027777777777777776,598.5554892029558,587.871030477541,609.2399479283705,626.3703351093793,611.5561504828723,641.1845197358863,778.0278950944055,763.9462371407302,792.1095530480808,0.16977960136904058,0.16575034090100604,0.17400963887709736,0.14260959315730176,0.14061485652384556,0.14466173811272448,0.01280025397621983,0.012558927481829834,0.013051036610154198,0.995305917941947,0.9666414198791745,1.0239704160047196,0.4571657321528197,0.444898249414977,0.46943321489066236,24.534313917160034
90,10,0.1,0.0013333333333333333,1,0.14285714285714285,1,0.027777777777777776,605.6997417023191,595.7196104090023,615.679872995636,634.2282692293886,621.0070870975339,647.4494513612433,809.061617325096,796.4611837525458,821.6620508976462,0.16751674879602238,0.16468440266584575,0.17044822477073526,0.14095415606225487,0.13846792455796206,0.1435313019676575,0.012359018687585733,0.012174459864061944,0.01254925928600079,0.9971591728002159,0.984607226479054,1.009711119121378,0.43918040064527164,0.4276071098201681,0.4507536914703752,15.811497211456299
