N_read,N_write,r_Z_read,r_Z_write,C_DB_read,r_DB_read,C_DB_write,r_DB_write,R0,R0_low,R0_up,R0_read,R0_read_low,R0_read_up,R0_write,R0_write_low,R0_write_up,X0,X0_low,X0_up,X0_read,X0_read_low,X0_read_up,X0_write,X0_write_low,X0_write_up,U_DBread,U_DBread_low,U_DBread_up,U_DBwrite,U_DBwrite_low,U_DBwrite_up,sim_time_sec
90,10,0.1,0.0022727272727272726,1,0.3333333333333333,1,0.027777777777777776,339.1861951729584,330.70276880842584,347.6696215374909,346.671707898368,338.2352428186224,355.10817297811366,522.0951810351982,513.3542097415385,530.8361523288578,0.30032766919529874,0.29235271213126945,0.30874991820843334,0.2564930149852086,0.2500646125488961,0.26326064743880057,0.01917677416597144,0.018912201453437992,0.019448854398221187,0.790076572998613,0.7699496225341739,0.8102035234630521,0.6881837848584191,0.6680518692791245,0.7083157004377137,28.865528106689453
90,10,0.1,0.002127659574468085,1,0.3333333333333333,1,0.027777777777777776,331.110495465382,322.3650633858417,339.8559275449222,332.99554817176477,323.84594297275686,342.1451533707727,551.2655642831361,535.6294928524695,566.9016357138026,0.3037956458557313,0.296207426634302,0.3117828757422415,0.26997074173169006,0.2640345022754093,0.27618004725588924,0.01824446069088049,0.01801472043547548,0.018480136357449203,0.8180006845032165,0.7963174229216577,0.8396839460847753,0.6619466756904498,0.6481719708599366,0.6757213805209631,30.391515970230103
90,10,0.1,0.0024390243902439024,1,0.3333333333333333,1,0.027777777777777776,374.5070216542982,365.2122072216072,383.8018360869893,382.6247559478685,372.9092171443152,392.34029475142177,497.20502560730273,490.3390387469215,504.07101246768394,0.27490377573089786,0.26754649041369283,0.28267714016421147,0.23659142662227364,0.23131949516231992,0.2421092643938304,0.020091081705604287,0.019514029341085294,0.020703302242087475,0.7070653105273116,0.6928270574855001,0.7213035635691231,0.7180908246427264,0.6974257280017117,0.7387559212837412,32.049657106399536
90,10,0.1,0.002631578947368421,1,0.3333333333333333,1,0.027777777777777776,394.13654717431103,384.1782647243211,404.094829624301,411.8309742103258,398.8806612647352,424.7812871559164,473.31065713022036,466.86418833023845,479.7571259302023,0.2614404250537858,0.254909226701999,0.2683151042858559,0.21843985530101798,0.2117213351241267,0.2255987451711636,0.021129193154897447,0.020860938607555467,0.02140443664083133,0.6512872927607878,0.6322779461768114,0.6702966393447641,0.7713379536852114,0.753065554157767,0.7896103532126558,34.96340227127075
90,10,0.1,0.002857142857142857,1,0.3333333333333333,1,0.027777777777777776,422.49598239853475,408.5303230478826,436.4616417491869,449.0759459951602,431.14455229836256,467.0073396919579,453.7785190187405,446.3103335796465,461.2467044578345,0.24450190938326705,0.23790456281189024,0.2514755951150927,0.19969297743345807,0.1935197616437242,0.2062730178381098,0.021981412600249845,0.021363974890290485,0.022635601438589448,0.5996882634109008,0.5841104878123724,0.6152660390094291,0.8027416047849519,0.789093527996191,0.8163896815737128,37.68720483779907
90,10,0.1,0.003125,1,0.3333333333333333,1,0.027777777777777776,498.4517566322709,476.17696806330275,520.726545201239,551.0286355981318,523.689865696659,578.3674054996046,428.28902137830875,415.78245801561104,440.79558474100645,0.210312170893234,0.2029101219421205,0.2182747115707143,0.16449275413066985,0.15735198994180918,0.17231243579650765,0.023258349293594837,0.022901722187043023,0.023626258933458082,0.48834104770088443,0.4690844236930955,0.5075976717086733,0.8372583298763947,0.8145041714553042,0.8600124882974852,37.70372986793518
90,10,0.1,0.0034482758620689655,1,0.3333333333333333,1,0.027777777777777776,583.9822520417479,553.1192673499417,614.8452367335541,676.5818851326353,637.3346978213613,715.8290724439094,412.15598278612987,399.98101514715046,424.3309504251093,0.18140674441372087,0.17295407015871003,0.19072807636818548,0.13080496626014587,0.122082267777524,0.1408700387354,0.02426394267408077,0.023811813056504517,0.024733574343140222,0.4010111342243696,0.3839816228024806,0.41804064564625865,0.8684943355165292,0.8480864569802918,0.8889022140527666,39.4501371383667
90,10,0.1,0.0038461538461538464,1,0.3333333333333333,1,0.027777777777777776,741.5201453941644,687.6963920925812,795.3438986957476,900.7688121536032,838.8667001116776,962.6709241955289,395.1024068493808,383.32376091228804,406.8810527864736,0.1488206969525711,0.1383417815551364,0.16101719730967912,0.09985984828635264,0.09259114630574193,0.10836700584335551,0.025248594595430888,0.024862157200598707,0.025647234602591513,0.2970222802809072,0.2771833445643907,0.31686121599742373,0.9164801018514216,0.88932846418335,0.9436317395194932,46.37453603744507
90,10,0.1,0.004347826086956522,1,0.3333333333333333,1,0.027777777777777776,940.3467329024827,854.9491591250312,1025.7443066799342,1291.4242567109611,1138.639989880223,1444.2085235416992,383.6134740914225,376.3462278526382,390.8807203302068,0.1196991387722581,0.11161635521264901,0.12904395529428492,0.06978706565077095,0.06296161786263949,0.07827228956708056,0.026103737695937223,0.02561354967165713,0.02661305407593023,0.21087965669450798,0.18673561622440277,0.2350236971646132,0.9459880000128905,0.9215915815309274,0.9703844184948537,50.90885305404663
90,10,0.1,0.0022222222222222222,1,0.3333333333333333,1,0.027777777777777776,343.5151490448013,336.6910127688481,350.3392853207545,346.81333588165575,338.94930632990196,354.67736543340953,532.3979240551955,522.1214761906188,542.6743719197723,0.29626267569550524,0.2897645754784966,0.3030589072490323,0.25864539678599097,0.25338535214307056,0.2641284583385871,0.018819667542661577,0.01857208435948521,0.01907394094152261,0.7942601261046948,0.7751300136777872,0.8133902385316023,0.674097817417933,0.6604782358854391,0.6877173989504268,31.844990015029907
