N_read,N_write,r_Z_read,r_Z_write,C_DB_read,r_DB_read,C_DB_write,r_DB_write,R0,R0_low,R0_up,R0_read,R0_read_low,R0_read_up,R0_write,R0_write_low,R0_write_up,X0,X0_low,X0_up,X0_read,X0_read_low,X0_read_up,X0_write,X0_write_low,X0_write_up,U_DBread,U_DBread_low,U_DBread_up,U_DBwrite,U_DBwrite_low,U_DBwrite_up,sim_time_sec
90,10,0.1,0.0024390243902439024,1,0.3333333333333333,1,0.022727272727272728,497.5680227156452,478.3757222834611,516.7603231478294,524.8535039128657,501.97380223977336,547.733205585958,538.3971946607156,529.9315890212989,546.8628003001323,0.20953589314650853,0.2016934615612535,0.2180128710963304,0.17120145705571838,0.16310719417305897,0.180141031243289,0.01854755705313001,0.018053948530117193,0.01906891553700831,0.515373871281869,0.49585813632398135,0.5348896062397566,0.8145491492222502,0.8039967155701884,0.825101582874312,33.270890951156616
90,10,0.1,0.0022727272727272726,1,0.3333333333333333,1,0.022727272727272728,459.68746805912525,439.4637952590766,479.9111408591739,478.84660777937387,450.12683588735473,507.566379671393,559.7744152128269,543.6016861691687,575.947144256485,0.2235724248928179,0.2170784681879099,0.2304668998826485,0.1861614141829321,0.17864586446007308,0.19433708642965258,0.01782556591604263,0.01748736079486055,0.01817711078480999,0.5594510226574416,0.5414302893256443,0.5774717559892389,0.7815233014173429,0.7608974780022928,0.8021491248323931,33.539748191833496
90,10,0.1,0.002127659574468085,1,0.3333333333333333,1,0.022727272727272728,420.3879251397712,405.11074172703474,435.66510855250766,428.61971947078,414.4356978488258,442.80374109273424,586.0028451357521,568.5029413979513,603.5027488735528,0.24317730145109287,0.23613326829724463,0.2506545143049078,0.21001560061679994,0.20329220153193037,0.21719893123395423,0.017112209944187926,0.016824077263623644,0.01741038383421468,0.6282777030429686,0.610985340177053,0.6455700659088842,0.755898378999646,0.7347860546844471,0.7770107033148448,34.33845806121826
90,10,0.1,0.002631578947368421,1,0.3333333333333333,1,0.022727272727272728,547.113588809176,522.2079644239308,572.0192131944212,602.0280896576085,574.8809591920533,629.1752201231636,518.3744784558534,509.424746749226,527.3242101624808,0.19022142744691495,0.18221314988635817,0.19896599336302329,0.1556203051846334,0.14617851520459615,0.16636602280928448,0.019289084325011616,0.018990539035524934,0.01959716624189992,0.4504957058537265,0.43071832066163257,0.47027309104582043,0.8496155051440822,0.8273098923204091,0.8719211179677554,36.61696004867554
90,10,0.1,0.002857142857142857,1,0.3333333333333333,1,0.022727272727272728,644.1422509058098,603.7611823517263,684.5233194598932,745.0359929641816,694.8169424221904,795.2550435061727,496.8686156120462,489.65122696377796,504.08600426031444,0.1632419518923089,0.1540995152289653,0.1735376147239822,0.12331371713416706,0.11351889233290226,0.13495842297404828,0.020056678969526853,0.019651101712624172,0.02047935037335134,0.36121652161713863,0.33735874758258366,0.3850742956516936,0.883198115713313,0.8634727536730108,0.9029234777536151,38.45552682876587
90,10,0.1,0.003125,1,0.3333333333333333,1,0.022727272727272728,780.9302007702275,730.7434098007764,831.1169917396787,969.176209369089,900.5326263316226,1037.8197924065553,484.9232894702407,476.95405470083483,492.8925242396466,0.13837121096784646,0.13067463624687412,0.14703116503795635,0.09678759861121873,0.0889581781999315,0.10612819275787556,0.02062479220868089,0.020320617037411327,0.020938212033464364,0.28078619445702785,0.259325308518234,0.3022470803958217,0.9162120926383329,0.8926483632353425,0.9397758220413234,38.97927117347717
90,10,0.1,0.0034482758620689655,1,0.3333333333333333,1,0.022727272727272728,970.9841072731375,896.9760521795728,1044.9921623667024,1287.5351077740802,1167.7374587826885,1407.332756765472,469.2885273359658,463.55566234953795,475.02139232239364,0.11375933078868303,0.10533103905093355,0.12365375436657593,0.07020517141492025,0.06463799984026398,0.07682170695658579,0.021303374313011735,0.02101821341931184,0.021596379371018385,0.20836996397501284,0.189760306845476,0.22697962110454967,0.9325846165767742,0.9077695607533683,0.95739967240018,42.81256294250488
90,10,0.1,0.0038461538461538464,1,0.3333333333333333,1,0.022727272727272728,1490.156636628182,1314.9102646142787,1665.4030086420853,2141.6558256344774,1865.3684021516492,2417.9432491173056,458.688384981906,450.2491385129196,467.12763145089235,0.0832131211923235,0.07656479489716887,0.09112582034299078,0.041926044491828414,0.036923589224971236,0.048496398864634874,0.021837041706297886,0.021427152137001696,0.02226291903408323,0.12571927666307534,0.10272049174386644,0.14871806158228423,0.9573430584818738,0.9453322954555605,0.9693538215081872,52.638087034225464
90,10,0.1,0.004347826086956522,1,0.3333333333333333,1,0.022727272727272728,1981.890329342637,1611.8951312051686,2351.8855274801053,3416.285445234633,2781.227725238244,4051.3431652310214,450.322971180006,442.9562586130436,457.6896837469684,0.07028830757745419,0.06405479869550286,0.07786584157910317,0.03456075467894263,Infinity,Infinity,0.02231391528268185,0.021950945123565106,0.022689091064292243,0.07851969014813377,0.058253617082975134,0.09878576321329241,0.9777677551803984,0.9655391534739983,0.9899963568867984,63.00986313819885
90,10,0.1,0.0022222222222222222,1,0.3333333333333333,1,0.022727272727272728,432.03512144106605,414.5309859235048,449.53925695862733,448.7684174747721,433.1433853772537,464.3934495722905,567.0730799634403,558.9673397349227,575.1788201919578,0.2385214882810898,0.2301240581507703,0.24755498845336288,0.20367384914186198,0.19423055796628189,0.21408231232063857,0.017623325561063916,0.0173685340457143,0.017885703811597726,0.6052297764010007,0.5876454146929392,0.6228141381090623,0.7802270718835022,0.7664016025223513,0.794052541244653,31.420759201049805
90,10,0.1,0.002380952380952381,1,0.3333333333333333,1,0.022727272727272728,484.48256477633345,462.0665632472555,506.8985663054114,501.0979652749046,479.6960769840735,522.4998535657357,542.6976479389165,527.4480361504857,557.9472597273473,0.21616192923872318,0.20985610514604183,0.2228584520549049,0.17976561121760137,0.1719083074337214,0.18837557388656745,0.018224304745154535,0.017997902287251795,0.018456475773345277,0.5483091165692838,0.5304441213161053,0.5661741118224624,0.8045444628120644,0.7907591958305706,0.8183297297935581,34.827479124069214
90,10,0.1,0.0020833333333333333,1,0.3333333333333333,1,0.022727272727272728,410.2656620989433,397.465350629726,423.06597356816064,417.5987666707119,403.22055570511264,431.9769776363111,594.9262021979235,577.3121369904222,612.5402674054249,0.24994324275576615,0.24196738928857675,0.25846282733106396,0.21531981756722793,0.20848819711864544,0.22261431444388596,0.016809266412853827,0.016323261373441214,0.01732509996464923,0.6490009176862671,0.6321333821444213,0.6658684532281129,0.7477440085969684,0.7326333574228203,0.7628546597711166,33.718178033828735
90,10,0.1,0.002564102564102564,1,0.3333333333333333,1,0.022727272727272728,531.7766122176904,505.00885898737477,558.544365448006,572.9373968605864,541.7193564492949,604.155437271878,529.3680496934102,515.773195277668,542.9629041091523,0.19280180172687988,0.18111752956862257,0.20609759004146735,0.15714275184790555,0.14891093768132005,0.16633793233040503,0.0189087549314871,0.018402159081847138,0.019444032678594313,0.4706206808836675,0.4503920648549314,0.4908492969124036,0.8456817454967223,0.824633522805243,0.8667299681882015,32.70826292037964
90,10,0.1,0.002777777777777778,1,0.3333333333333333,1,0.022727272727272728,650.0228451264024,600.2526596736909,699.793030579114,708.8662305251913,657.8372259383524,759.8952351120303,501.2296281696239,492.55504354178805,509.9042127974597,0.16552511258574606,0.15659395627938436,0.17553664327188712,0.12694905983709362,0.11868444418773003,0.136450842265936,0.019957088755739937,0.019642982093085452,0.020281404289146272,0.3764159008585835,0.35634118013379595,0.39649062158337106,0.8738606022473064,0.8614898308879456,0.8862313736066673,36.55011510848999
90,10,0.1,0.0030303030303030303,1,0.3333333333333333,1,0.022727272727272728,752.7723776132149,707.2526954868605,798.2920597395693,892.0670749646837,829.4712888459469,954.6628610834205,489.0802616467047,480.0919052990042,498.06861799440514,0.14272886469693147,0.1351565998230493,0.15119997338801225,0.1007219601643719,0.09437361577400225,0.10798598424229619,0.020432955907314507,0.020054585623466164,0.020825878183934676,0.2991142714829242,0.2811721280419418,0.31705641492390657,0.9026986823169834,0.8808452049787374,0.9245521596552293,37.97095012664795
90,10,0.1,0.0033333333333333335,1,0.3333333333333333,1,0.022727272727272728,945.4198784951083,870.6537974163533,1020.1859595738632,1172.3203680691606,1071.6219608912609,1273.0187752470604,471.3807537444106,459.96767673161264,482.7938307572085,0.11905787616030956,0.11161643231402125,0.1275624367360922,0.07560202731487,0.07016920956101476,0.0819467126573461,0.02110687077328983,0.020762608806065085,0.021462741545381383,0.22743045882107576,0.20332984004436205,0.2515310775977895,0.9304373233829857,0.9075669424023095,0.9533077043636619,39.2288179397583
